,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
62615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382454.914723,2019-03-04 08:54:09.914723,GRB190304371
62616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382459.010798,2019-03-04 08:54:14.010798,GRB190304371
62617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382463.106873,2019-03-04 08:54:18.106873,GRB190304371
62618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382467.202939,2019-03-04 08:54:22.202939,GRB190304371
62619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382471.299006,2019-03-04 08:54:26.299006,GRB190304371
62620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382476.932645,2019-03-04 08:54:31.932645,GRB190304371
62621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382483.0767441,2019-03-04 08:54:38.076744,GRB190304371
62622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382487.6832721,2019-03-04 08:54:42.683272,GRB190304371
62623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382491.7793391,2019-03-04 08:54:46.779339,GRB190304371
62624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382495.8754051,2019-03-04 08:54:50.875405,GRB190304371
62625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382499.9714801,2019-03-04 08:54:54.971480,GRB190304371
62626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382504.067555,2019-03-04 08:54:59.067555,GRB190304371
62627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382508.1636219,2019-03-04 08:55:03.163622,GRB190304371
62628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382512.2596891,2019-03-04 08:55:07.259689,GRB190304371
62629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382516.3557551,2019-03-04 08:55:11.355755,GRB190304371
62630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382520.451822,2019-03-04 08:55:15.451822,GRB190304371
62631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382524.547889,2019-03-04 08:55:19.547889,GRB190304371
62632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382528.643955,2019-03-04 08:55:23.643955,GRB190304371
62633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382532.740022,2019-03-04 08:55:27.740022,GRB190304371
62634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382536.836089,2019-03-04 08:55:31.836089,GRB190304371
62635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382540.9321561,2019-03-04 08:55:35.932156,GRB190304371
62636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382545.028231,2019-03-04 08:55:40.028231,GRB190304371
62637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382549.124306,2019-03-04 08:55:44.124306,GRB190304371
62638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382553.220373,2019-03-04 08:55:48.220373,GRB190304371
62639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382557.3164401,2019-03-04 08:55:52.316440,GRB190304371
62640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382561.412507,2019-03-04 08:55:56.412507,GRB190304371
62641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382565.508574,2019-03-04 08:56:00.508574,GRB190304371
62642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382569.604641,2019-03-04 08:56:04.604641,GRB190304371
62643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382573.7007079,2019-03-04 08:56:08.700708,GRB190304371
62644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382577.796775,2019-03-04 08:56:12.796775,GRB190304371
62645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382581.892842,2019-03-04 08:56:16.892842,GRB190304371
62646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382585.9889181,2019-03-04 08:56:20.988918,GRB190304371
62647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382590.084993,2019-03-04 08:56:25.084993,GRB190304371
62648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382594.1810601,2019-03-04 08:56:29.181060,GRB190304371
62649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382598.277127,2019-03-04 08:56:33.277127,GRB190304371
62650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382602.373194,2019-03-04 08:56:37.373194,GRB190304371
62651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382606.469261,2019-03-04 08:56:41.469261,GRB190304371
62652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382610.5653281,2019-03-04 08:56:45.565328,GRB190304371
62653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382614.661396,2019-03-04 08:56:49.661396,GRB190304371
62654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382618.757463,2019-03-04 08:56:53.757463,GRB190304371
62655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382622.85353,2019-03-04 08:56:57.853530,GRB190304371
62656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382626.9495971,2019-03-04 08:57:01.949597,GRB190304371
62657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382631.045672,2019-03-04 08:57:06.045672,GRB190304371
62658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382635.141748,2019-03-04 08:57:10.141748,GRB190304371
62659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382639.2378161,2019-03-04 08:57:14.237816,GRB190304371
62660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382643.333884,2019-03-04 08:57:18.333884,GRB190304371
62661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382647.429951,2019-03-04 08:57:22.429951,GRB190304371
62662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382651.5260179,2019-03-04 08:57:26.526018,GRB190304371
62663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382655.622086,2019-03-04 08:57:30.622086,GRB190304371
62664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382659.718153,2019-03-04 08:57:34.718153,GRB190304371
62665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382663.81422,2019-03-04 08:57:38.814220,GRB190304371
62666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382667.9102881,2019-03-04 08:57:42.910288,GRB190304371
62667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382672.0063641,2019-03-04 08:57:47.006364,GRB190304371
62668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382676.1024411,2019-03-04 08:57:51.102441,GRB190304371
62669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382680.198508,2019-03-04 08:57:55.198508,GRB190304371
62670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382684.294574,2019-03-04 08:57:59.294574,GRB190304371
62671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382688.390642,2019-03-04 08:58:03.390642,GRB190304371
62672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382692.4867101,2019-03-04 08:58:07.486710,GRB190304371
62673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382696.582778,2019-03-04 08:58:11.582778,GRB190304371
62674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382700.678845,2019-03-04 08:58:15.678845,GRB190304371
62675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382704.7749121,2019-03-04 08:58:19.774912,GRB190304371
62676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382708.87098,2019-03-04 08:58:23.870980,GRB190304371
62677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382712.967056,2019-03-04 08:58:27.967056,GRB190304371
62678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382717.063132,2019-03-04 08:58:32.063132,GRB190304371
62679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382721.1592,2019-03-04 08:58:36.159200,GRB190304371
62680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382725.2552681,2019-03-04 08:58:40.255268,GRB190304371
62681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382729.351336,2019-03-04 08:58:44.351336,GRB190304371
62682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382733.447404,2019-03-04 08:58:48.447404,GRB190304371
62683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382737.543472,2019-03-04 08:58:52.543472,GRB190304371
62684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382741.639539,2019-03-04 08:58:56.639539,GRB190304371
62685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382745.735606,2019-03-04 08:59:00.735606,GRB190304371
62686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382749.8316741,2019-03-04 08:59:04.831674,GRB190304371
62687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382753.927742,2019-03-04 08:59:08.927742,GRB190304371
62688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382758.023819,2019-03-04 08:59:13.023819,GRB190304371
62689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382762.119895,2019-03-04 08:59:17.119895,GRB190304371
62690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382766.215963,2019-03-04 08:59:21.215963,GRB190304371
62691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382770.312031,2019-03-04 08:59:25.312031,GRB190304371
62692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382774.408098,2019-03-04 08:59:29.408098,GRB190304371
62693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382778.5041661,2019-03-04 08:59:33.504166,GRB190304371
62694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382782.600234,2019-03-04 08:59:37.600234,GRB190304371
62695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382786.6963019,2019-03-04 08:59:41.696302,GRB190304371
62696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382790.7923701,2019-03-04 08:59:45.792370,GRB190304371
62697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382794.888438,2019-03-04 08:59:49.888438,GRB190304371
62698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382798.9845151,2019-03-04 08:59:53.984515,GRB190304371
62699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382803.0805922,2019-03-04 08:59:58.080592,GRB190304371
62700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382807.1766601,2019-03-04 09:00:02.176660,GRB190304371
62701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382811.272728,2019-03-04 09:00:06.272728,GRB190304371
62702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382815.3687961,2019-03-04 09:00:10.368796,GRB190304371
62703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382819.464864,2019-03-04 09:00:14.464864,GRB190304371
62704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382823.5609322,2019-03-04 09:00:18.560932,GRB190304371
62705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382827.6570001,2019-03-04 09:00:22.657000,GRB190304371
62706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382831.753068,2019-03-04 09:00:26.753068,GRB190304371
62707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382835.849136,2019-03-04 09:00:30.849136,GRB190304371
62708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382839.9452051,2019-03-04 09:00:34.945205,GRB190304371
62709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382844.041282,2019-03-04 09:00:39.041282,GRB190304371
62710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382848.137358,2019-03-04 09:00:43.137358,GRB190304371
62711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382852.2334261,2019-03-04 09:00:47.233426,GRB190304371
62712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382856.3294951,2019-03-04 09:00:51.329495,GRB190304371
62713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382860.425564,2019-03-04 09:00:55.425564,GRB190304371
62714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382864.521632,2019-03-04 09:00:59.521632,GRB190304371
62715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382868.6177001,2019-03-04 09:01:03.617700,GRB190304371
62716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382872.713768,2019-03-04 09:01:07.713768,GRB190304371
62717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382876.809836,2019-03-04 09:01:11.809836,GRB190304371
62718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382880.905905,2019-03-04 09:01:15.905905,GRB190304371
62719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382885.001982,2019-03-04 09:01:20.001982,GRB190304371
62720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382889.098058,2019-03-04 09:01:24.098058,GRB190304371
62721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382893.194127,2019-03-04 09:01:28.194127,GRB190304371
62722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382897.290196,2019-03-04 09:01:32.290196,GRB190304371
62723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382901.3862641,2019-03-04 09:01:36.386264,GRB190304371
62724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382905.482332,2019-03-04 09:01:40.482332,GRB190304371
62725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382909.5784011,2019-03-04 09:01:44.578401,GRB190304371
62726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382913.67447,2019-03-04 09:01:48.674470,GRB190304371
62727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382917.7705381,2019-03-04 09:01:52.770538,GRB190304371
62728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382921.866606,2019-03-04 09:01:56.866606,GRB190304371
62729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382925.962683,2019-03-04 09:02:00.962683,GRB190304371
62730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382930.0587599,2019-03-04 09:02:05.058760,GRB190304371
62731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382934.154829,2019-03-04 09:02:09.154829,GRB190304371
62732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382938.2508981,2019-03-04 09:02:13.250898,GRB190304371
62733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382942.346966,2019-03-04 09:02:17.346966,GRB190304371
62734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382946.443035,2019-03-04 09:02:21.443035,GRB190304371
62735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382950.539104,2019-03-04 09:02:25.539104,GRB190304371
62736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382954.6351721,2019-03-04 09:02:29.635172,GRB190304371
62737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382958.731241,2019-03-04 09:02:33.731241,GRB190304371
62738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573382962.8273101,2019-03-04 09:02:37.827310,GRB190304371
