,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
41828,233.29716,335.63425,33.328167,237.05954,319.80487,28.823616,258.3675,359.71497,33.129063,241.18999,362.17715,39.217884,212.18271,324.05374,35.657665,253.42822,337.70828,40.180035,231.19643,335.03888,31.544598,218.89058,334.31274,38.016804,172.67966,317.75406,39.54795,265.0281,342.45865,32.344406,231.43718,338.6312,29.39507,163.94841,317.3195,37.216484,573284844.996624,2019-03-03 05:47:19.996624,GRB190303240
41829,245.05896,337.00507,33.72011,243.15297,334.33533,30.982395,255.02057,344.79724,30.186909,237.85806,357.6695,40.982964,220.63066,348.38483,33.70202,271.28055,360.27,46.454834,227.49536,339.38153,34.29086,212.2297,334.7076,36.05749,176.6026,319.7251,31.913774,262.28296,330.30402,33.128414,231.83635,335.89813,32.72753,157.48491,322.80487,32.319664,573284849.092696,2019-03-03 05:47:24.092696,GRB190303240
41830,242.34627,340.38278,39.41068,235.50749,335.12265,36.08108,254.41151,335.55664,34.88848,245.89029,350.0113,37.84436,201.98923,321.10605,36.832176,264.4423,365.59293,44.106384,227.67729,333.48257,35.07249,215.35262,324.69452,38.210884,164.25179,313.82077,34.65145,272.49615,338.56177,32.738747,230.66261,348.05167,29.98418,160.60945,317.49747,34.668137,573284853.188761,2019-03-03 05:47:28.188761,GRB190303240
41831,228.6014,335.05984,39.60333,241.77382,314.1295,37.256306,251.48584,336.16385,31.558239,234.70242,333.91666,36.8622,211.21123,326.8092,37.422398,268.36325,338.73755,41.36205,226.4677,321.67816,34.871323,223.57695,337.61884,35.074738,160.92857,319.70358,43.070908,265.44614,345.6289,31.56339,230.07632,336.09958,32.532085,159.24448,326.7156,33.10248,573284857.284826,2019-03-03 05:47:32.284826,GRB190303240
41832,229.57443,327.20728,39.20998,233.53975,322.5633,30.393501,252.86592,333.62622,32.735355,240.98163,334.31546,39.804127,205.13383,352.66562,29.976578,283.43616,355.17728,37.830692,225.90553,329.35577,40.557194,222.20622,333.1134,33.31134,161.12444,316.9629,37.3934,270.14355,333.07248,35.875378,229.67862,324.33286,33.119186,157.08707,314.37003,33.49363,573284861.3808901,2019-03-03 05:47:36.380890,GRB190303240
41833,227.21722,327.98483,32.347576,241.96375,322.3569,29.608206,254.44023,333.24222,34.892418,244.90608,346.08426,36.27512,206.1028,338.14966,31.542349,280.112,348.9149,44.104412,229.23799,339.3506,36.834824,216.56229,345.71573,34.885147,160.36252,317.39636,38.18155,269.9314,339.7176,31.364578,242.82716,332.98093,31.161839,166.1109,316.15918,34.27996,573284865.476955,2019-03-03 05:47:40.476955,GRB190303240
41834,240.5688,335.4631,35.879456,244.70546,320.97983,33.72543,261.12885,356.40558,35.679768,250.37389,346.44528,38.820694,215.14185,334.46915,38.600132,271.10834,341.48282,46.45891,221.78177,332.67267,31.347248,212.82283,348.04175,31.159143,165.44965,325.80853,37.201694,264.86963,352.8981,31.564774,228.69714,335.10892,34.49074,161.19589,312.20685,32.70925,573284869.57302,2019-03-03 05:47:44.573020,GRB190303240
41835,225.65552,324.66162,31.172222,240.58284,319.99283,32.744366,264.25732,351.29758,32.542072,231.13887,346.41425,36.85675,211.6036,332.1001,36.63877,278.94852,352.06714,41.754066,224.13797,333.07214,35.854237,205.5505,336.64038,34.291077,170.14206,342.4378,34.85073,260.9217,334.6306,28.817047,233.39758,336.47662,35.274197,156.10081,314.9437,35.25489,573284873.6690841,2019-03-03 05:47:48.669084,GRB190303240
41836,220.94904,337.011,33.524654,230.60297,328.06018,36.47292,260.71432,352.4544,35.48067,245.08258,348.60547,35.095825,208.8318,321.0838,32.127968,271.89966,362.66354,42.73549,227.07951,327.3942,36.638367,215.54353,331.15326,36.446453,162.69827,337.53528,36.41622,266.00815,338.93005,34.108635,226.71758,328.6131,30.764614,156.90257,323.7952,36.630188,573284877.765149,2019-03-03 05:47:52.765149,GRB190303240
41837,226.63078,333.86868,37.052956,248.83519,331.192,34.119247,266.0009,348.13382,35.479855,253.15378,367.67105,34.90424,219.21938,321.87436,37.614048,286.21164,361.8813,43.911922,217.29143,348.95944,37.03163,210.46443,333.72525,43.699783,158.3908,332.0529,40.91925,252.69249,354.8281,33.71847,237.70195,317.65445,31.549889,154.73807,313.58942,39.761806,573284881.8612139,2019-03-03 05:47:56.861214,GRB190303240
41838,240.93806,321.51215,35.483963,246.8762,333.74368,32.942974,260.7095,343.23486,32.343662,242.13882,358.60074,40.97734,208.83742,330.30008,32.716557,264.41208,353.59482,34.497055,224.33192,333.85294,34.678383,213.01436,341.56763,38.01728,162.50264,330.09573,34.65418,244.24556,339.5131,35.480293,239.27524,331.96744,31.550625,153.36214,312.60022,35.451527,573284885.9572871,2019-03-03 05:48:00.957287,GRB190303240
41839,221.12758,328.94687,31.365614,233.15569,330.81046,33.335968,255.23405,351.68195,33.91359,230.36581,344.66647,40.975708,212.58403,336.80362,36.638905,259.1228,346.93448,39.98567,241.58055,316.22952,40.949177,214.18356,335.4824,35.07672,164.8384,309.12094,36.80477,260.33887,351.30066,35.09086,240.44249,332.93546,29.589909,167.46507,303.19992,33.493015,573284890.05336,2019-03-03 05:48:05.053360,GRB190303240
41840,224.29105,340.35773,29.604849,234.09451,311.73392,31.565508,256.20688,340.8904,31.560297,246.08049,357.0618,35.882652,223.9563,335.64053,32.721523,262.84244,344.57645,41.357014,224.13081,334.0411,33.50207,203.37317,315.44394,35.46295,165.64098,320.51334,37.20069,268.161,331.08475,31.559885,238.68288,330.78546,31.15811,147.47823,315.91287,33.491074,573284894.149425,2019-03-03 05:48:09.149425,GRB190303240
41841,229.955,329.7394,34.699093,238.60246,322.31918,28.624454,256.9713,346.15662,32.145916,246.47047,354.31357,35.49018,220.61523,333.66586,33.89559,278.14398,359.88184,38.614773,224.54996,340.93973,31.938606,211.43907,330.18982,34.684628,162.50407,320.7008,35.241844,263.25635,335.58813,28.22704,224.35938,317.43423,36.05426,158.05617,312.19522,31.14118,573284898.2454901,2019-03-03 05:48:13.245490,GRB190303240
41842,216.61047,338.14755,37.24524,243.14331,333.53772,32.745914,258.3344,339.28442,37.632935,240.77205,365.4716,31.56702,213.3612,343.4547,34.09077,264.04346,362.25116,38.02853,234.3362,339.55237,35.46392,211.24496,324.11798,38.408176,163.49199,329.33356,42.488335,256.61142,338.75058,33.522194,226.13626,332.34583,33.312965,157.48396,327.50397,37.60811,573284902.3415539,2019-03-03 05:48:17.341554,GRB190303240
41843,227.58665,335.00912,40.185413,241.59125,333.75674,32.94426,253.63345,345.16888,36.653366,244.3371,363.3681,38.631145,207.68672,345.818,35.46349,262.24277,347.69708,40.3752,228.43098,338.53238,34.67606,194.57947,333.50882,37.230713,159.37952,338.7304,45.425117,247.58806,350.5047,33.32539,233.57498,325.86844,36.83901,151.02193,328.87915,38.587963,573284906.437619,2019-03-03 05:48:21.437619,GRB190303240
41844,227.39236,327.75867,34.50091,251.58119,326.4869,29.609322,259.73486,352.84735,34.696655,244.88861,354.49048,37.841076,206.11903,338.37222,42.125088,258.5153,336.71667,42.334576,229.62314,342.27954,39.38076,209.46646,330.75714,37.03383,174.6529,328.35526,37.201847,243.44754,345.9621,29.597889,222.21164,336.45273,35.075737,160.22621,323.78232,38.97924,573284910.533684,2019-03-03 05:48:25.533684,GRB190303240
41845,235.06772,320.54688,35.289566,249.81236,320.20688,32.746204,262.4838,342.07187,34.305202,238.23363,364.8994,38.431103,208.2514,317.9605,39.96546,263.42307,351.23074,39.39586,224.72243,330.32434,33.89449,218.5054,343.14166,39.193794,165.63812,324.8152,43.465324,251.11346,337.56235,30.188503,234.17061,328.42673,34.684685,151.9943,308.10184,37.802704,573284914.6297491,2019-03-03 05:48:29.629749,GRB190303240
41846,233.10866,326.2345,37.44639,241.56233,317.44272,31.567804,271.69037,341.4752,40.381107,237.06415,356.08643,38.62832,208.06406,335.80206,36.24468,278.13135,329.48468,45.473198,221.00745,332.2949,40.949074,213.99112,332.3525,33.705563,171.90382,316.98438,34.45908,249.54623,332.66296,30.384655,241.0311,328.42935,32.72536,164.15253,319.88196,38.197784,573284918.7258141,2019-03-03 05:48:33.725814,GRB190303240
41847,224.46661,324.64343,37.443775,234.50133,315.87094,33.5282,265.60938,350.68277,37.048096,236.45665,346.058,35.880238,209.84187,339.3521,32.91637,259.2968,332.79364,39.3943,217.85571,334.03238,35.656242,201.62483,324.48077,35.46559,155.24727,317.7381,36.21784,250.71974,355.5947,29.208162,234.96977,342.36212,29.199745,163.56747,319.49527,34.672386,573284922.821878,2019-03-03 05:48:37.821878,GRB190303240
41848,218.96039,318.34528,30.77599,239.60997,313.72827,34.31403,257.371,341.85455,31.950855,240.75352,351.91577,37.054085,214.73685,331.90167,32.328083,269.52255,345.18488,42.92759,226.48344,324.05157,42.906464,209.28122,322.54388,40.954845,164.266,326.76993,34.067085,268.7655,366.3915,30.973705,228.69823,337.07022,30.571486,151.78813,311.60635,34.862305,573284926.917943,2019-03-03 05:48:41.917943,GRB190303240
41849,218.17758,332.6571,29.992067,245.05956,305.83432,28.819004,262.6585,333.02747,32.93032,242.94331,345.10107,37.84347,215.32695,330.3378,37.422607,262.63608,347.1108,39.395412,225.70883,325.43607,34.679222,203.58717,330.16785,37.6215,169.37296,333.65494,37.986534,258.15808,336.566,31.363169,231.21977,331.3497,28.804497,149.62805,299.84366,35.252686,573284931.014016,2019-03-03 05:48:46.014016,GRB190303240
41850,219.94603,323.254,32.541035,242.92386,333.89777,31.76244,254.82031,343.22336,35.47883,247.84674,330.59302,42.9418,219.64278,332.89304,35.26824,261.46976,354.7678,39.59287,234.13016,322.29633,32.719444,206.34946,341.95612,32.725887,167.60617,333.25433,33.873676,252.48181,352.06314,32.148304,235.14381,341.35043,26.257725,139.43912,305.31683,33.097206,573284935.1100891,2019-03-03 05:48:50.110089,GRB190303240
41851,219.16411,336.58746,35.481846,230.77869,331.9527,36.861847,249.14345,363.22803,34.30378,242.34123,344.88528,39.998066,199.45508,344.24615,38.20603,249.5105,352.80353,43.12043,230.99898,329.94257,38.793724,211.25137,352.9348,36.44968,171.72157,330.9116,33.286964,251.49614,354.99573,31.363508,233.98537,327.85385,36.254013,158.25746,315.14386,40.54368,573284939.2061541,2019-03-03 05:48:54.206154,GRB190303240
41852,225.82164,327.755,35.872707,233.13312,333.13135,33.920967,263.47427,362.47318,38.227295,247.07793,359.24347,35.885128,205.69598,316.38,35.45807,263.63776,346.74734,45.083035,229.62599,335.42636,33.8953,195.52579,328.16202,34.285583,168.97766,324.44495,35.83188,248.16048,341.26965,35.871536,233.59976,318.45605,36.254997,151.59212,316.1107,38.77938,573284943.302219,2019-03-03 05:48:58.302219,GRB190303240
41853,238.1755,329.13306,30.776588,247.6549,329.03003,33.138306,260.8993,354.79166,32.73492,237.24196,359.0,34.900055,208.24731,334.41034,33.69571,266.74634,350.4353,38.218613,227.0619,331.48297,35.655968,202.0342,335.8745,30.961594,162.1238,330.12164,40.139347,270.915,365.59802,32.933228,229.66493,322.35394,30.765696,150.62817,313.7924,39.95858,573284947.398284,2019-03-03 05:49:02.398284,GRB190303240
41854,226.8078,327.95978,38.030003,235.10985,327.6635,34.31545,270.90894,361.4733,35.284813,251.1815,364.5171,36.863483,203.75784,332.47797,35.853546,263.41745,350.0473,39.591015,221.40259,338.9615,36.44326,204.5983,357.26312,34.883617,157.02425,325.60016,36.808678,266.63403,353.48615,31.36871,227.31949,324.71414,34.881783,144.75694,320.46326,31.732916,573284951.494349,2019-03-03 05:49:06.494349,GRB190303240
41855,217.61185,339.1608,37.248875,226.4565,336.25357,32.546993,261.28198,354.77896,32.145718,235.29509,351.76617,37.255054,221.59859,332.10397,37.226994,266.76877,353.60092,42.338028,224.14539,346.21057,36.63915,205.95317,349.1994,37.232258,162.71866,343.2561,39.749565,269.17996,350.9338,37.44601,223.18918,317.83395,37.034904,151.5985,322.5875,32.709236,573284955.590414,2019-03-03 05:49:10.590414,GRB190303240
41856,219.91325,318.89383,40.57223,231.76346,323.1355,38.23509,250.69429,341.446,33.713383,233.14111,355.88824,44.31446,209.83012,338.15762,34.87373,270.88843,349.88123,38.61434,218.0711,341.70352,39.969906,209.47813,344.68854,29.393564,162.70566,335.00528,41.508545,248.36095,349.50873,37.440365,240.06123,333.93008,36.646084,161.59729,320.84406,36.041092,573284959.6864791,2019-03-03 05:49:14.686479,GRB190303240
41857,233.48032,317.1882,37.051033,240.78972,327.8505,29.216343,254.4324,349.3055,35.4794,227.83038,358.41132,43.13484,206.69379,326.00803,40.946922,260.882,346.73193,37.240852,219.24184,339.1489,34.483078,201.25037,343.7129,31.549473,150.36713,328.5365,34.654922,259.5317,341.46844,32.931515,239.07758,340.58755,33.51005,157.08813,319.07303,32.710373,573284963.7825439,2019-03-03 05:49:18.782544,GRB190303240
41858,235.2322,325.9926,33.128532,230.97643,328.81787,36.273888,255.21246,345.96774,28.81431,231.37486,349.41525,43.333767,223.17494,333.29288,34.48533,265.58624,344.9681,40.572952,232.19032,343.28897,37.62071,214.76326,337.82104,32.13611,168.97911,331.30087,36.81121,252.0783,354.2033,35.479137,233.60927,331.40375,36.844418,157.8833,322.4267,39.177,573284967.878609,2019-03-03 05:49:22.878609,GRB190303240
41859,224.6584,331.89062,38.031178,238.60979,333.70078,36.66395,266.3853,335.18683,38.811104,235.88425,357.45386,40.196404,207.6669,333.83435,35.460102,270.6702,335.3488,39.98314,224.11911,335.0032,38.985752,220.03868,327.6088,38.59984,160.35046,324.81247,41.1155,254.42633,325.38345,33.12639,236.13966,334.51486,36.44977,149.4468,316.71753,37.410664,573284971.9746821,2019-03-03 05:49:26.974682,GRB190303240
41860,227.79607,326.40314,35.482864,245.87323,327.63492,30.39103,259.7293,358.72046,40.96862,250.41751,344.3486,36.278183,205.71283,320.7161,34.089554,267.34222,345.9377,43.70771,225.10373,327.37018,42.31715,204.18333,334.10037,38.79875,170.16685,339.15878,37.98892,248.55606,345.391,31.36354,226.7369,338.63556,36.254387,151.98505,315.3298,35.450123,573284976.070755,2019-03-03 05:49:31.070755,GRB190303240
41861,218.57924,325.41843,30.97356,235.67471,327.63098,28.626047,257.98187,363.64468,37.246624,230.79845,359.62988,37.453274,203.57854,334.2685,34.093037,262.85406,357.13654,44.10303,221.7792,331.6892,43.101967,207.89783,333.30273,38.797146,165.06671,339.92386,41.903057,257.56955,329.31265,32.931267,222.00494,324.48386,33.114594,158.6572,321.6236,31.927313,573284980.16682,2019-03-03 05:49:35.166820,GRB190303240
41862,221.70398,330.69373,38.028797,233.5117,321.93637,32.742615,259.73883,350.10834,35.089245,236.25624,350.56113,34.311073,219.26979,351.1452,35.663185,280.88388,357.91623,42.142384,217.075,327.37576,40.554626,210.26218,350.76355,37.623802,160.94804,324.2457,39.160107,257.58228,335.60187,31.95275,239.85278,324.31073,34.292675,156.70663,320.2692,36.826057,573284984.2628851,2019-03-03 05:49:39.262885,GRB190303240
41863,221.69861,331.86185,36.067677,241.35324,320.36652,28.233034,270.90115,349.70163,32.34348,240.77338,366.84607,38.037487,208.85634,344.43665,40.55653,265.567,338.0834,37.042183,223.92812,330.8964,38.790695,202.24098,352.158,37.23429,168.38747,321.111,36.418686,252.0928,349.323,32.344723,226.93271,334.71594,33.31482,158.27222,327.90558,34.67102,573284988.3589501,2019-03-03 05:49:43.358950,GRB190303240
41864,213.67009,327.9542,36.06908,245.31534,313.36044,33.14012,268.96585,351.6944,35.483105,242.54106,355.0864,37.25368,215.53299,337.0152,35.85685,259.89325,345.34836,35.475624,237.66782,342.1006,38.79491,209.27736,343.50488,40.562187,162.70772,332.07257,35.439346,243.06433,353.6194,36.65567,217.69539,331.5397,34.682343,152.37793,318.6618,34.4711,573284992.4550151,2019-03-03 05:49:47.455015,GRB190303240
41865,235.85323,341.7225,33.329216,254.52492,315.70502,31.962683,272.10938,357.58466,35.87609,232.33131,353.10437,37.839615,217.87468,334.06146,38.598305,265.59244,343.21207,39.985874,229.03214,341.88287,42.319023,199.4757,335.46402,37.230236,174.08447,348.95224,41.709778,246.3908,330.4812,34.49863,216.12985,322.13733,35.466457,149.83171,315.3321,37.408962,573284996.55108,2019-03-03 05:49:51.551080,GRB190303240
41866,239.9623,344.84778,37.641144,248.42534,315.0904,33.13645,275.02942,341.28738,37.63767,229.79224,347.6294,40.194035,212.19402,332.49606,40.165993,268.92175,353.00882,38.417393,224.71739,335.6067,37.420246,204.38263,332.34222,42.13065,169.95598,339.52036,37.202347,252.88919,346.20334,34.30667,226.72475,338.22552,37.23224,147.09088,315.5305,37.996845,573285000.647145,2019-03-03 05:49:55.647145,GRB190303240
41867,221.13858,334.0604,37.444565,248.24547,329.81744,33.72687,263.46124,351.86975,30.776352,236.27623,361.57126,37.451256,215.71793,335.03873,34.09166,266.78348,356.36472,40.96822,226.699,351.31488,40.950817,213.59497,348.2186,37.62407,168.00986,348.74774,37.792427,247.97525,340.89246,32.344597,224.9657,347.8346,33.11777,142.58873,331.59714,38.19341,573285004.7432101,2019-03-03 05:49:59.743210,GRB190303240
41868,223.4762,329.33334,36.85397,238.26245,340.43097,31.180025,264.06104,362.66736,39.99143,238.84212,354.1452,35.885143,204.3612,330.54398,32.721306,278.9063,336.72595,44.29573,222.37318,340.51508,39.184704,214.17902,342.3337,34.096203,166.62999,327.19003,36.028107,253.6736,354.04523,27.641405,228.4899,333.91663,34.880962,143.96645,320.05603,36.432327,573285008.839275,2019-03-03 05:50:03.839275,GRB190303240
41869,226.43417,332.10345,35.092396,237.04903,314.10468,34.116238,249.51857,344.19058,36.653553,239.19656,365.26492,44.70231,223.18187,341.33698,38.601254,275.40045,348.7099,39.594944,227.26744,340.3134,40.751404,216.72742,342.33524,34.684223,172.30873,322.49146,44.252018,255.0391,351.68344,32.933567,232.22296,339.2219,33.118717,148.26883,319.45374,39.9562,573285012.9353411,2019-03-03 05:50:07.935341,GRB190303240
41870,226.61366,340.50858,32.14934,224.52414,336.68817,33.923737,246.58305,346.54916,37.438286,246.6595,349.5977,46.86138,216.32507,341.7309,38.20959,262.06412,347.9161,42.14195,221.75658,324.60306,40.1591,206.12602,346.61304,33.505276,173.8756,335.02383,38.37795,246.62422,365.4273,35.288044,216.94644,329.43716,38.999405,149.05157,321.80255,34.47185,573285017.031414,2019-03-03 05:50:12.031414,GRB190303240
41871,221.71405,329.33652,36.854324,236.27516,317.0597,30.39224,263.0764,355.80002,38.42248,241.53577,349.75635,40.386665,208.6699,345.82385,37.8153,263.99774,351.21304,39.981842,223.15154,346.58038,40.751114,201.25204,350.5744,38.016453,165.6517,344.4224,36.615685,268.98956,353.68597,38.034966,225.573,344.72885,41.743744,144.7512,319.27533,39.566635,573285021.127487,2019-03-03 05:50:16.127487,GRB190303240
41872,217.58081,325.1951,35.087357,242.95544,318.254,37.84536,256.6059,355.40604,38.03021,240.22319,361.41333,42.749924,218.09262,355.84564,34.291294,268.1288,358.8771,40.376125,230.41699,331.5183,45.06455,192.99953,351.90573,36.44458,167.79642,339.11716,37.984253,255.65198,350.1491,37.249905,223.59303,350.57663,38.40862,150.22887,321.80707,40.348297,573285025.223552,2019-03-03 05:50:20.223552,GRB190303240
41873,221.52795,335.03653,35.875767,243.33261,331.17548,30.392067,253.86058,351.28815,33.71739,248.05005,343.7405,39.413486,222.57793,336.60992,35.071697,259.32217,346.74295,41.16225,224.14624,350.13052,40.166065,198.89581,350.7621,37.231728,170.54575,336.00055,42.88119,239.75758,355.61755,38.423946,223.01346,353.13733,36.842297,157.68066,333.1861,38.00006,573285029.319617,2019-03-03 05:50:24.319617,GRB190303240
41874,212.31291,325.2328,34.111214,238.0209,329.5825,29.017376,245.22694,354.2167,33.52023,226.85794,349.20828,44.312786,211.4076,330.3366,44.867786,261.28198,358.3072,40.966194,226.30782,353.6672,37.228127,197.14632,341.77255,39.390068,173.30667,347.98413,41.51527,244.06412,353.25586,37.638805,220.07054,346.46902,38.997364,159.05025,331.02823,37.99969,573285033.415683,2019-03-03 05:50:28.415683,GRB190303240
41875,225.62672,335.40167,31.95235,226.25812,318.4083,28.23325,250.7252,337.56747,36.658024,230.98135,356.0799,36.666817,212.79826,334.67722,41.148834,275.01755,354.99417,40.77238,218.84589,352.0735,36.833508,212.80914,338.41748,40.171154,171.9166,336.5884,37.007103,251.73207,360.14938,35.68165,234.1917,341.19476,33.707928,150.24196,332.2169,30.753569,573285037.5117481,2019-03-03 05:50:32.511748,GRB190303240
41876,232.30957,328.5661,34.50336,243.31635,305.07675,33.13494,265.83405,350.13245,38.032303,229.98456,353.89783,40.781578,208.26942,346.2014,36.44225,268.72095,340.65427,39.20072,226.49269,345.42093,38.205944,209.49062,346.66876,37.430035,168.78899,333.85754,41.90353,265.4474,360.33405,37.05285,226.54865,334.13965,37.823433,151.6041,322.20767,33.6898,573285041.607813,2019-03-03 05:50:36.607813,GRB190303240
41877,225.03893,314.42722,31.168282,245.30254,314.5206,38.628777,262.4716,331.07883,37.243916,244.30553,342.34146,39.606514,225.1528,333.71213,36.0558,255.39934,369.2804,42.925907,218.25456,355.0065,38.792103,209.69173,360.59137,32.92356,156.4581,327.21088,44.058914,249.94174,367.36536,34.30573,229.87521,342.75513,36.25483,148.06412,331.77332,37.211884,573285045.7038779,2019-03-03 05:50:40.703878,GRB190303240
41878,219.16876,328.9492,32.934124,230.18259,332.33347,33.33138,274.24838,353.24915,33.32539,238.81216,342.5327,37.253128,225.33542,343.88144,35.857723,267.75552,372.81918,41.55503,229.63957,357.39127,39.775455,208.89647,346.46243,34.097546,171.72221,330.717,39.944508,255.05719,361.3147,36.072655,225.35796,337.44907,38.604797,149.06331,342.59097,36.825104,573285049.799943,2019-03-03 05:50:44.799943,GRB190303240
41879,216.80695,320.50574,36.06915,235.6912,335.30112,32.941864,258.16586,353.0423,32.344242,246.46637,351.36655,31.960238,214.16916,346.23688,37.425716,271.26413,356.72018,40.18002,226.69862,353.27365,38.991383,203.79477,344.49155,38.015564,165.65364,345.20966,41.511314,242.85646,350.27,34.69378,233.76941,338.99503,36.446865,152.98431,329.6704,42.506523,573285053.896009,2019-03-03 05:50:48.896009,GRB190303240
41880,213.08157,343.63568,38.029278,244.7161,344.72028,35.099503,255.61644,367.1546,33.520256,239.80293,360.58676,39.411602,201.21669,329.35272,39.185333,249.51024,364.17126,39.396355,224.93108,346.80142,38.206936,205.96568,348.24075,37.822433,160.37587,339.15872,40.53456,247.5825,346.96835,33.128616,239.68707,343.16605,39.19658,142.80705,326.55606,38.7871,573285057.992082,2019-03-03 05:50:52.992082,GRB190303240
41881,223.68,337.97046,30.385975,237.44714,328.22998,34.705322,248.56213,368.13855,35.088818,249.21455,353.5278,41.37236,208.09274,332.32138,36.053734,268.7304,351.25082,41.162205,230.8086,346.2129,37.81499,199.29611,350.3849,36.25347,169.37798,327.39883,45.03692,242.89781,366.01306,37.052208,235.16574,329.62396,37.62652,143.9624,325.72717,40.15278,573285062.088155,2019-03-03 05:50:57.088155,GRB190303240
41882,236.03688,339.35202,29.406588,238.0457,327.26382,36.47158,247.17836,354.00803,36.459297,237.64201,355.87482,39.607002,214.55775,332.90744,39.384575,276.96182,338.5089,49.982494,230.22214,331.91174,35.65994,204.97644,349.00864,38.996475,177.61722,347.40128,39.3617,250.76054,371.53342,39.21197,225.17155,342.9506,33.70714,158.26611,341.99585,37.21604,573285066.184221,2019-03-03 05:51:01.184221,GRB190303240
41883,220.7376,334.24298,32.934204,236.87677,348.0598,35.100117,255.41757,350.88065,35.284084,243.15402,355.9069,41.963676,219.63177,329.15378,39.772747,269.53116,351.66467,51.357937,232.37733,337.78964,38.990803,202.63583,339.62082,35.863018,167.22658,331.12427,39.16313,265.4804,355.08493,40.194595,217.52507,328.24728,36.842083,150.6321,331.82156,36.237892,573285070.2802861,2019-03-03 05:51:05.280286,GRB190303240
41884,228.55772,336.564,33.911224,224.2919,326.83093,33.918266,274.43643,346.37796,32.540318,242.53558,353.31375,41.174187,213.57912,348.3887,37.033443,273.4256,345.16306,42.924877,215.91399,356.39523,36.050976,200.28705,340.60556,33.119873,161.3428,340.5038,37.98605,260.53427,343.45828,35.874924,218.32623,351.00742,42.920506,150.43083,333.76843,42.1128,573285074.3763511,2019-03-03 05:51:09.376351,GRB190303240
41885,219.34364,331.46567,38.41944,227.84099,321.95776,32.74479,245.21878,364.7899,29.59875,244.53357,361.01547,37.45462,216.12523,350.93405,35.4657,272.8469,353.01526,41.162247,231.39145,351.29962,34.875256,210.295,351.60226,37.433685,171.53795,341.11768,37.20572,256.99866,350.5062,40.3827,229.88354,332.7726,37.43202,146.51509,335.92697,40.742165,573285078.4724171,2019-03-03 05:51:13.472417,GRB190303240
41886,224.82133,323.0214,33.713398,236.484,322.95947,33.139133,260.53156,371.68384,34.698334,240.21852,365.32825,40.199833,212.80173,356.4331,38.014305,274.40387,349.66895,38.416542,226.88377,352.47314,38.20582,199.67996,341.94458,38.21157,172.52713,349.55835,38.97037,263.30762,364.86633,35.87885,224.00037,333.55084,37.43138,148.67137,330.8379,43.876663,573285082.5684819,2019-03-03 05:51:17.568482,GRB190303240
41887,227.3916,329.12973,35.67696,235.28204,322.92462,37.841194,258.56674,354.03455,36.46203,237.65247,350.40012,41.569572,218.49664,338.81677,36.84069,278.72806,356.54453,47.23872,228.8409,343.84912,38.009533,201.25308,347.63678,38.212612,163.50659,348.16135,42.68795,255.07321,353.88715,39.015812,233.22195,354.92853,38.41303,156.9114,331.84512,41.725506,573285086.664547,2019-03-03 05:51:21.664547,GRB190303240
41888,218.76863,348.93204,33.32497,229.78122,333.49646,33.722157,262.30887,359.3514,36.660507,242.14777,357.82968,41.174923,212.61447,345.27808,41.151188,271.09177,359.1035,46.652092,228.07658,343.87836,41.343777,200.66281,349.3963,35.46872,166.05347,338.37308,47.19208,250.74556,361.7088,31.759798,223.0147,347.26013,37.038467,162.58926,333.01416,39.56992,573285090.760612,2019-03-03 05:51:25.760612,GRB190303240
41889,217.99629,348.16675,34.50301,228.42093,322.3382,32.54753,277.6237,361.73425,40.97694,242.36548,348.05722,37.649006,206.53915,336.45895,39.19149,277.75696,340.87463,44.103962,214.35716,355.04132,37.42433,198.1205,355.67627,33.705963,166.44586,349.34048,44.646652,266.63132,356.81546,33.132862,217.13017,337.45322,39.977036,145.9374,332.8156,35.45593,573285094.856677,2019-03-03 05:51:29.856677,GRB190303240
41890,224.6714,346.8095,40.582005,239.80577,332.74765,29.804152,270.5447,391.50565,37.05286,246.11188,346.51767,42.554802,216.3333,344.09534,40.562492,267.55554,354.97665,42.338463,227.10033,351.52545,39.189014,205.38814,368.83633,42.135925,177.41957,350.3351,38.577988,256.0438,356.22632,35.289345,229.1037,350.025,39.39251,138.09612,329.66772,39.37208,573285098.952751,2019-03-03 05:51:33.952751,GRB190303240
41891,218.19289,348.36368,36.26746,229.22589,333.93643,38.825256,277.9853,353.2648,31.562504,248.0424,366.08313,45.294697,206.13441,336.43802,41.34445,271.6578,342.02228,41.160275,236.29485,339.7473,41.537735,200.26936,367.22583,38.603783,182.13864,353.89734,41.128082,255.06773,368.97577,34.30965,226.94951,335.32867,39.78476,147.11064,322.4289,37.80606,573285103.048825,2019-03-03 05:51:38.048825,GRB190303240
