,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp
41832,231.77861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72238,0.0,0.0,36.934597,0.0,0.0,35.414085,0.0,0.0,0.0,231.44452,329.83942,35.655388,0.0,326.25192,34.148026,164.80574,0.0,0.0,265.0809,0.0,0.0,0.0,0.0,32.910786,158.66817,0.0,33.802227,573284861.3808901,2019-03-03 05:47:36.380890
41833,231.72324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.747627,0.0,0.0,36.980034,0.0,0.0,35.457203,0.0,0.0,0.0,231.5902,330.22495,35.74003,0.0,326.5913,34.21768,164.95181,0.0,0.0,265.16742,0.0,0.0,0.0,0.0,32.981636,158.6508,0.0,33.889145,573284865.476955,2019-03-03 05:47:40.476955
41834,231.72922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.74301,0.0,0.0,37.001846,0.0,0.0,35.4682,0.0,0.0,0.0,231.79175,330.73074,35.78732,0.0,327.0618,34.24886,164.98708,0.0,0.0,265.39096,0.0,0.0,0.0,0.0,33.017086,158.60687,0.0,33.924095,573284869.57302,2019-03-03 05:47:44.573020
41835,231.65712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.757973,0.0,0.0,37.05323,0.0,0.0,35.510696,0.0,0.0,0.0,231.93742,331.1071,35.869923,0.0,327.35812,34.322487,165.06627,0.0,0.0,265.5118,0.0,0.0,0.0,0.0,33.086422,158.55153,0.0,34.006874,573284873.6690841,2019-03-03 05:47:48.669084
41836,231.6709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.780403,0.0,0.0,37.08213,0.0,0.0,35.536842,0.0,0.0,0.0,232.12962,331.63828,35.93575,0.0,327.88797,34.364704,165.19188,0.0,0.0,265.66495,0.0,0.0,0.0,0.0,33.138096,158.54138,0.0,34.064323,573284877.765149,2019-03-03 05:47:52.765149
41837,231.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78061,0.0,0.0,37.123997,0.0,0.0,35.56585,0.0,0.0,0.0,232.29657,332.0455,36.003216,0.0,328.21304,34.42355,165.21971,0.0,0.0,265.84445,0.0,0.0,0.0,0.0,33.19326,158.47421,0.0,34.126923,573284881.8612139,2019-03-03 05:47:56.861214
41838,231.54713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.792503,0.0,0.0,37.172905,0.0,0.0,35.605286,0.0,0.0,0.0,232.44359,332.41653,36.083046,0.0,328.50308,34.494377,165.29092,0.0,0.0,265.97305,0.0,0.0,0.0,0.0,33.260307,158.41911,0.0,34.20672,573284885.9572871,2019-03-03 05:48:00.957287
41839,231.5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.801422,0.0,0.0,37.209484,0.0,0.0,35.63295,0.0,0.0,0.0,232.62584,332.891,36.157787,0.0,328.92496,34.552067,165.36263,0.0,0.0,266.14044,0.0,0.0,0.0,0.0,33.318604,158.37344,0.0,34.273933,573284890.05336,2019-03-03 05:48:05.053360
41840,231.51018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.80832,0.0,0.0,37.235146,0.0,0.0,35.65024,0.0,0.0,0.0,232.80515,333.39603,36.21558,0.0,329.40677,34.5901,165.42915,0.0,0.0,266.31308,0.0,0.0,0.0,0.0,33.361115,158.33646,0.0,34.31756,573284894.149425,2019-03-03 05:48:09.149425
41841,231.45633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.818947,0.0,0.0,37.271233,0.0,0.0,35.678654,0.0,0.0,0.0,232.95909,333.82098,36.289284,0.0,329.78128,34.648205,165.5092,0.0,0.0,266.4385,0.0,0.0,0.0,0.0,33.420803,158.28717,0.0,34.38624,573284898.2454901,2019-03-03 05:48:13.245490
41842,231.42511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.826756,0.0,0.0,37.30281,0.0,0.0,35.702003,0.0,0.0,0.0,233.1245,334.29764,36.348385,0.0,330.22427,34.69259,165.57408,0.0,0.0,266.5858,0.0,0.0,0.0,0.0,33.469967,158.24472,0.0,34.436523,573284902.3415539,2019-03-03 05:48:17.341554
41843,231.36484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.851418,0.0,0.0,37.35251,0.0,0.0,35.746223,0.0,0.0,0.0,233.28215,334.70792,36.446903,0.0,330.57077,34.775642,165.71477,0.0,0.0,266.69003,0.0,0.0,0.0,0.0,33.552574,158.21606,0.0,34.53695,573284906.437619,2019-03-03 05:48:21.437619
41844,231.30087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.850586,0.0,0.0,37.391,0.0,0.0,35.77247,0.0,0.0,0.0,233.45113,335.1359,36.52542,0.0,330.9191,34.841873,165.76839,0.0,0.0,266.85452,0.0,0.0,0.0,0.0,33.616318,158.15227,0.0,34.609844,573284910.533684,2019-03-03 05:48:25.533684
41845,231.27975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.864464,0.0,0.0,37.4283,0.0,0.0,35.80211,0.0,0.0,0.0,233.62495,335.63235,36.59171,0.0,331.38156,34.893047,165.8525,0.0,0.0,267.00357,0.0,0.0,0.0,0.0,33.670784,158.11774,0.0,34.668,573284914.6297491,2019-03-03 05:48:29.629749
41846,231.22833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87859,0.0,0.0,37.474472,0.0,0.0,35.838852,0.0,0.0,0.0,233.79115,336.0675,36.679195,0.0,331.74728,34.96726,165.94377,0.0,0.0,267.14474,0.0,0.0,0.0,0.0,33.742496,158.07236,0.0,34.752357,573284918.7258141,2019-03-03 05:48:33.725814
41847,231.16617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.879723,0.0,0.0,37.499916,0.0,0.0,35.856186,0.0,0.0,0.0,233.92628,336.48416,36.7318,0.0,332.12857,35.00925,165.99214,0.0,0.0,267.26025,0.0,0.0,0.0,0.0,33.787434,158.01053,0.0,34.798973,573284922.821878,2019-03-03 05:48:37.821878
41848,231.10446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.894295,0.0,0.0,37.55423,0.0,0.0,35.89846,0.0,0.0,0.0,234.09912,336.90497,36.837765,0.0,332.45206,35.099422,166.08368,0.0,0.0,267.41507,0.0,0.0,0.0,0.0,33.872612,157.95668,0.0,34.901413,573284926.917943,2019-03-03 05:48:41.917943
41849,229.44792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00273,0.0,0.0,37.898422,0.0,0.0,36.659008,0.0,0.0,0.0,232.8863,339.91147,37.127254,0.0,335.8174,35.645443,166.02937,0.0,0.0,265.85342,0.0,0.0,0.0,0.0,34.86433,156.13835,0.0,35.999935,573284931.014016,2019-03-03 05:48:46.014016
41850,229.28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.988487,0.0,0.0,37.876656,0.0,0.0,36.65196,0.0,0.0,0.0,232.79753,340.04028,37.139164,0.0,335.9581,35.65536,165.95071,0.0,0.0,265.7647,0.0,0.0,0.0,0.0,34.87818,155.97559,0.0,36.034584,573284935.1100891,2019-03-03 05:48:50.110089
41851,229.06697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.993515,0.0,0.0,37.91587,0.0,0.0,36.664024,0.0,0.0,0.0,232.78093,340.1512,37.193775,0.0,336.00583,35.71211,165.9965,0.0,0.0,265.6656,0.0,0.0,0.0,0.0,34.930153,155.80988,0.0,36.080612,573284939.2061541,2019-03-03 05:48:54.206154
41852,229.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00348,0.0,0.0,37.89849,0.0,0.0,36.677963,0.0,0.0,0.0,232.73427,340.44162,37.22002,0.0,336.32285,35.73085,165.93097,0.0,0.0,265.65482,0.0,0.0,0.0,0.0,34.95134,155.70683,0.0,36.138054,573284943.302219,2019-03-03 05:48:58.302219
41853,228.78934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98108,0.0,0.0,37.896477,0.0,0.0,36.667046,0.0,0.0,0.0,232.66496,340.5289,37.240334,0.0,336.3782,35.75217,165.87329,0.0,0.0,265.56943,0.0,0.0,0.0,0.0,34.967796,155.51157,0.0,36.163536,573284947.398284,2019-03-03 05:49:02.398284
41854,228.6054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.97647,0.0,0.0,37.943943,0.0,0.0,36.68032,0.0,0.0,0.0,232.69606,340.72388,37.29455,0.0,336.50333,35.80936,165.87312,0.0,0.0,265.54727,0.0,0.0,0.0,0.0,35.017868,155.34216,0.0,36.201897,573284951.494349,2019-03-03 05:49:06.494349
41855,228.39201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.980045,0.0,0.0,37.942398,0.0,0.0,36.686554,0.0,0.0,0.0,232.57002,340.79532,37.32401,0.0,336.5656,35.835453,165.81769,0.0,0.0,265.38797,0.0,0.0,0.0,0.0,35.04419,155.16379,0.0,36.249214,573284955.590414,2019-03-03 05:49:10.590414
41856,227.97769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.950466,0.0,0.0,37.932373,0.0,0.0,36.664246,0.0,0.0,0.0,232.31331,340.55417,37.333744,0.0,336.30106,35.844395,165.69817,0.0,0.0,265.02686,0.0,0.0,0.0,0.0,35.05934,154.86237,0.0,36.265778,573284959.6864791,2019-03-03 05:49:14.686479
41857,227.83588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.960144,0.0,0.0,37.952232,0.0,0.0,36.68393,0.0,0.0,0.0,232.27968,340.78082,37.37856,0.0,336.4961,35.88502,165.65259,0.0,0.0,264.9904,0.0,0.0,0.0,0.0,35.09516,154.71448,0.0,36.31819,573284963.7825439,2019-03-03 05:49:18.782544
41858,227.65762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.967823,0.0,0.0,37.954422,0.0,0.0,36.694695,0.0,0.0,0.0,232.17317,340.92746,37.409325,0.0,336.62973,35.914333,165.58105,0.0,0.0,264.8898,0.0,0.0,0.0,0.0,35.12117,154.54303,0.0,36.36738,573284967.878609,2019-03-03 05:49:22.878609
41859,227.34065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.955025,0.0,0.0,37.94265,0.0,0.0,36.68474,0.0,0.0,0.0,231.95451,340.84103,37.422752,0.0,336.5325,35.9276,165.46568,0.0,0.0,264.62988,0.0,0.0,0.0,0.0,35.136055,154.29315,0.0,36.397778,573284971.9746821,2019-03-03 05:49:26.974682
41860,226.98758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.94357,0.0,0.0,37.983185,0.0,0.0,36.69133,0.0,0.0,0.0,231.84198,340.76102,37.474285,0.0,336.38818,35.97299,165.42291,0.0,0.0,264.37003,0.0,0.0,0.0,0.0,35.188698,154.0421,0.0,36.432484,573284976.070755,2019-03-03 05:49:31.070755
41861,226.8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95854,0.0,0.0,37.98336,0.0,0.0,36.708275,0.0,0.0,0.0,231.75465,340.979,37.50652,0.0,336.60202,36.003254,165.36298,0.0,0.0,264.3159,0.0,0.0,0.0,0.0,35.214146,153.89944,0.0,36.488953,573284980.16682,2019-03-03 05:49:35.166820
41862,226.59166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.963924,0.0,0.0,37.966476,0.0,0.0,36.706726,0.0,0.0,0.0,231.53624,340.95877,37.52312,0.0,336.59378,36.020435,165.28331,0.0,0.0,264.07556,0.0,0.0,0.0,0.0,35.23329,153.68802,0.0,36.535694,573284984.2628851,2019-03-03 05:49:39.262885
41863,226.21616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.955795,0.0,0.0,38.017235,0.0,0.0,36.71761,0.0,0.0,0.0,231.40312,340.89462,37.577774,0.0,336.45078,36.073227,165.19075,0.0,0.0,263.8239,0.0,0.0,0.0,0.0,35.294434,153.4061,0.0,36.575115,573284988.3589501,2019-03-03 05:49:43.358950
41864,226.04117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.980885,0.0,0.0,38.017082,0.0,0.0,36.73762,0.0,0.0,0.0,231.27208,341.06232,37.61587,0.0,336.62695,36.108864,165.16365,0.0,0.0,263.69144,0.0,0.0,0.0,0.0,35.330692,153.26422,0.0,36.645737,573284992.4550151,2019-03-03 05:49:47.455015
41865,225.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99567,0.0,0.0,38.00231,0.0,0.0,36.74244,0.0,0.0,0.0,231.07323,341.14426,37.639088,0.0,336.72275,36.131332,165.08856,0.0,0.0,263.5068,0.0,0.0,0.0,0.0,35.352417,153.08087,0.0,36.704674,573284996.55108,2019-03-03 05:49:51.551080
41866,225.40883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.981995,0.0,0.0,38.05195,0.0,0.0,36.751167,0.0,0.0,0.0,230.91179,341.04764,37.6886,0.0,336.545,36.182453,164.967,0.0,0.0,263.23715,0.0,0.0,0.0,0.0,35.412872,152.77615,0.0,36.74082,573285000.647145,2019-03-03 05:49:55.647145
41867,225.14673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99068,0.0,0.0,38.07906,0.0,0.0,36.76738,0.0,0.0,0.0,230.78703,341.13742,37.734936,0.0,336.59753,36.228104,164.89784,0.0,0.0,263.0758,0.0,0.0,0.0,0.0,35.460804,152.56725,0.0,36.796036,573285004.7432101,2019-03-03 05:49:59.743210
41868,225.01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01528,0.0,0.0,38.075436,0.0,0.0,36.782005,0.0,0.0,0.0,230.65277,341.34854,37.768147,0.0,336.8137,36.258263,164.8509,0.0,0.0,262.98715,0.0,0.0,0.0,0.0,35.488457,152.43217,0.0,36.86425,573285008.839275,2019-03-03 05:50:03.839275
41869,224.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00804,0.0,0.0,38.117462,0.0,0.0,36.792854,0.0,0.0,0.0,230.51047,341.2993,37.820927,0.0,336.702,36.308765,164.78021,0.0,0.0,262.7277,0.0,0.0,0.0,0.0,35.547234,152.16684,0.0,36.91005,573285012.9353411,2019-03-03 05:50:07.935341
41870,224.5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.041298,0.0,0.0,38.141003,0.0,0.0,36.824726,0.0,0.0,0.0,230.45534,341.60022,37.879307,0.0,336.99136,36.36249,164.8013,0.0,0.0,262.67557,0.0,0.0,0.0,0.0,35.600517,152.06467,0.0,36.993607,573285017.031414,2019-03-03 05:50:12.031414
41871,224.23792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.047447,0.0,0.0,38.154823,0.0,0.0,36.833893,0.0,0.0,0.0,230.28764,341.66986,37.916286,0.0,337.0372,36.401398,164.73442,0.0,0.0,262.4846,0.0,0.0,0.0,0.0,35.641457,151.85892,0.0,37.051704,573285021.127487,2019-03-03 05:50:16.127487
41872,224.12195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.080086,0.0,0.0,38.176563,0.0,0.0,36.86409,0.0,0.0,0.0,230.2249,341.98462,37.974155,0.0,337.34103,36.458675,164.757,0.0,0.0,262.4321,0.0,0.0,0.0,0.0,35.69603,151.75667,0.0,37.138443,573285025.223552,2019-03-03 05:50:20.223552
41873,223.78275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.072464,0.0,0.0,38.218002,0.0,0.0,36.876858,0.0,0.0,0.0,230.12212,342.0528,38.035667,0.0,337.34024,36.515053,164.68173,0.0,0.0,262.25162,0.0,0.0,0.0,0.0,35.757774,151.50412,0.0,37.19254,573285029.319617,2019-03-03 05:50:24.319617
41874,223.62439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.100475,0.0,0.0,38.209282,0.0,0.0,36.89048,0.0,0.0,0.0,229.9597,342.25284,38.076828,0.0,337.5613,36.558407,164.71088,0.0,0.0,262.08917,0.0,0.0,0.0,0.0,35.800636,151.38852,0.0,37.280735,573285033.415683,2019-03-03 05:50:28.415683
41875,223.32611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09529,0.0,0.0,38.25521,0.0,0.0,36.90637,0.0,0.0,0.0,229.8857,342.3878,38.1383,0.0,337.62857,36.61718,164.65508,0.0,0.0,261.9633,0.0,0.0,0.0,0.0,35.86296,151.1568,0.0,37.33484,573285037.5117481,2019-03-03 05:50:32.511748
41876,223.07132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.102615,0.0,0.0,38.290676,0.0,0.0,36.924664,0.0,0.0,0.0,229.8251,342.57047,38.20986,0.0,337.76917,36.681614,164.68512,0.0,0.0,261.8206,0.0,0.0,0.0,0.0,35.93197,150.9833,0.0,37.408527,573285041.607813,2019-03-03 05:50:36.607813
41877,222.86392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.11494,0.0,0.0,38.30179,0.0,0.0,36.936993,0.0,0.0,0.0,229.7024,342.80164,38.260334,0.0,337.98578,36.735107,164.68658,0.0,0.0,261.6955,0.0,0.0,0.0,0.0,35.98558,150.82971,0.0,37.48802,573285045.7038779,2019-03-03 05:50:40.703878
41878,222.71031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.140076,0.0,0.0,38.330585,0.0,0.0,36.965073,0.0,0.0,0.0,229.66063,343.14954,38.333073,0.0,338.30817,36.805458,164.72832,0.0,0.0,261.63904,0.0,0.0,0.0,0.0,36.055573,150.7207,0.0,37.581833,573285049.799943,2019-03-03 05:50:44.799943
41879,222.33705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12702,0.0,0.0,38.387756,0.0,0.0,36.978947,0.0,0.0,0.0,229.60341,343.2534,38.414898,0.0,338.3318,36.876987,164.71791,0.0,0.0,261.45377,0.0,0.0,0.0,0.0,36.134293,150.4734,0.0,37.641464,573285053.896009,2019-03-03 05:50:48.896009
41880,222.1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15157,0.0,0.0,38.39087,0.0,0.0,36.997417,0.0,0.0,0.0,229.48271,343.57523,38.463966,0.0,338.65396,36.932392,164.72685,0.0,0.0,261.37616,0.0,0.0,0.0,0.0,36.188454,150.36371,0.0,37.734657,573285057.992082,2019-03-03 05:50:52.992082
41881,222.03401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.178234,0.0,0.0,38.42922,0.0,0.0,37.02951,0.0,0.0,0.0,229.4557,343.91965,38.54272,0.0,338.96738,37.00808,164.78642,0.0,0.0,261.31696,0.0,0.0,0.0,0.0,36.26513,150.25052,0.0,37.828484,573285062.088155,2019-03-03 05:50:57.088155
41882,221.76254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.187088,0.0,0.0,38.471394,0.0,0.0,37.051117,0.0,0.0,0.0,229.3897,344.12695,38.619556,0.0,339.12857,37.079994,164.81773,0.0,0.0,261.17276,0.0,0.0,0.0,0.0,36.34185,150.06963,0.0,37.90768,573285066.184221,2019-03-03 05:51:01.184221
41883,221.5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.203934,0.0,0.0,38.480225,0.0,0.0,37.06402,0.0,0.0,0.0,229.24028,344.32858,38.674267,0.0,339.3243,37.137455,164.84245,0.0,0.0,260.99826,0.0,0.0,0.0,0.0,36.402443,149.9164,0.0,37.995132,573285070.2802861,2019-03-03 05:51:05.280286
41884,221.33044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.231117,0.0,0.0,38.542355,0.0,0.0,37.107613,0.0,0.0,0.0,229.25839,344.68246,38.771168,0.0,339.6269,37.227894,164.91965,0.0,0.0,260.95108,0.0,0.0,0.0,0.0,36.492317,149.79204,0.0,38.09236,573285074.3763511,2019-03-03 05:51:09.376351
41885,221.12373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25487,0.0,0.0,38.574883,0.0,0.0,37.135468,0.0,0.0,0.0,229.18309,344.96835,38.84397,0.0,339.89078,37.300503,164.97432,0.0,0.0,260.84238,0.0,0.0,0.0,0.0,36.566353,149.65866,0.0,38.186016,573285078.4724171,2019-03-03 05:51:13.472417
41886,221.07831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.303757,0.0,0.0,38.58118,0.0,0.0,37.16209,0.0,0.0,0.0,229.0966,345.41718,38.901085,0.0,340.3569,37.366905,165.05322,0.0,0.0,260.81918,0.0,0.0,0.0,0.0,36.634148,149.6048,0.0,38.294136,573285082.5684819,2019-03-03 05:51:17.568482
41887,220.6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.310112,0.0,0.0,38.645054,0.0,0.0,37.193054,0.0,0.0,0.0,229.03712,345.4818,39.00756,0.0,340.35983,37.457832,165.15326,0.0,0.0,260.5396,0.0,0.0,0.0,0.0,36.735245,149.37923,0.0,38.38327,573285086.664547,2019-03-03 05:51:21.664547
41888,220.63506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36125,0.0,0.0,38.668076,0.0,0.0,37.228127,0.0,0.0,0.0,229.02588,346.01547,39.07829,0.0,340.88983,37.53564,165.25578,0.0,0.0,260.587,0.0,0.0,0.0,0.0,36.815205,149.3346,0.0,38.495266,573285090.760612,2019-03-03 05:51:25.760612
41889,220.34598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.376373,0.0,0.0,38.693893,0.0,0.0,37.24338,0.0,0.0,0.0,228.90108,346.197,39.147617,0.0,341.04642,37.605873,165.31947,0.0,0.0,260.38998,0.0,0.0,0.0,0.0,36.892937,149.1542,0.0,38.586197,573285094.856677,2019-03-03 05:51:29.856677
41890,220.02238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.397835,0.0,0.0,38.75914,0.0,0.0,37.283733,0.0,0.0,0.0,228.91222,346.41806,39.26431,0.0,341.22052,37.706196,165.48947,0.0,0.0,260.205,0.0,0.0,0.0,0.0,37.002686,148.99046,0.0,38.6865,573285098.952751,2019-03-03 05:51:33.952751
41891,220.17203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47206,0.0,0.0,38.77896,0.0,0.0,37.324207,0.0,0.0,0.0,228.92867,347.12637,39.32103,0.0,341.94174,37.77794,165.63109,0.0,0.0,260.3739,0.0,0.0,0.0,0.0,37.07128,149.05214,0.0,38.81604,573285103.048825,2019-03-03 05:51:38.048825
41892,220.26309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.552334,0.0,0.0,38.790928,0.0,0.0,37.35693,0.0,0.0,0.0,228.85057,347.72012,39.372868,0.0,342.56168,37.846203,165.74841,0.0,0.0,260.43262,0.0,0.0,0.0,0.0,37.13852,149.08496,0.0,38.951164,573285107.1448901,2019-03-03 05:51:42.144890
41893,219.98383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.58361,0.0,0.0,38.871468,0.0,0.0,37.414265,0.0,0.0,0.0,228.91931,348.0447,39.50229,0.0,342.8313,37.96057,165.9402,0.0,0.0,260.32516,0.0,0.0,0.0,0.0,37.264793,148.9461,0.0,39.0597,573285111.240955,2019-03-03 05:51:46.240955
41894,219.80719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.631973,0.0,0.0,38.914764,0.0,0.0,37.454388,0.0,0.0,0.0,228.87431,348.39523,39.594925,0.0,343.169,38.05174,166.09953,0.0,0.0,260.21042,0.0,0.0,0.0,0.0,37.365593,148.85616,0.0,39.179054,573285115.337021,2019-03-03 05:51:50.337021
41895,219.58665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.67158,0.0,0.0,38.959045,0.0,0.0,37.490086,0.0,0.0,0.0,228.81601,348.69705,39.688007,0.0,343.45016,38.141624,166.20894,0.0,0.0,260.09128,0.0,0.0,0.0,0.0,37.465515,148.72437,0.0,39.289814,573285119.4330859,2019-03-03 05:51:54.433086
41896,219.2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.70408,0.0,0.0,39.031685,0.0,0.0,37.54583,0.0,0.0,0.0,228.86183,348.92023,39.834232,0.0,343.64114,38.25568,166.36607,0.0,0.0,259.92627,0.0,0.0,0.0,0.0,37.6025,148.55211,0.0,39.40149,573285123.529151,2019-03-03 05:51:58.529151
41897,219.19281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.76291,0.0,0.0,39.057835,0.0,0.0,37.579308,0.0,0.0,0.0,228.78377,349.38004,39.89859,0.0,344.10324,38.332302,166.50638,0.0,0.0,259.88925,0.0,0.0,0.0,0.0,37.682686,148.51953,0.0,39.525566,573285127.625217,2019-03-03 05:52:02.625217
41898,219.11575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.816307,0.0,0.0,39.107513,0.0,0.0,37.627144,0.0,0.0,0.0,228.79767,349.86777,39.989555,0.0,344.56992,38.424046,166.63489,0.0,0.0,259.90985,0.0,0.0,0.0,0.0,37.778694,148.46152,0.0,39.643967,573285131.721283,2019-03-03 05:52:06.721283
41899,218.77951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.842407,0.0,0.0,39.172123,0.0,0.0,37.674854,0.0,0.0,0.0,228.80714,350.07346,40.121418,0.0,344.74332,38.528404,166.76959,0.0,0.0,259.7369,0.0,0.0,0.0,0.0,37.905285,148.2791,0.0,39.750835,573285135.817348,2019-03-03 05:52:10.817348
41900,218.67659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8938,0.0,0.0,39.20285,0.0,0.0,37.70925,0.0,0.0,0.0,228.73778,350.47614,40.195114,0.0,345.13937,38.609432,166.89111,0.0,0.0,259.67813,0.0,0.0,0.0,0.0,37.990982,148.20782,0.0,39.868973,573285139.913413,2019-03-03 05:52:14.913413
41901,218.49567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93566,0.0,0.0,39.247406,0.0,0.0,37.75388,0.0,0.0,0.0,228.71524,350.8182,40.299828,0.0,345.46475,38.70403,167.01405,0.0,0.0,259.59015,0.0,0.0,0.0,0.0,38.096615,148.09949,0.0,39.988144,573285144.009487,2019-03-03 05:52:19.009487
41902,218.34851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98516,0.0,0.0,39.294235,0.0,0.0,37.80201,0.0,0.0,0.0,228.71132,351.2131,40.40762,0.0,345.8467,38.802807,167.16309,0.0,0.0,259.52316,0.0,0.0,0.0,0.0,38.206497,148.01663,0.0,40.11403,573285148.105561,2019-03-03 05:52:23.105561
41903,218.22012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03756,0.0,0.0,39.325287,0.0,0.0,37.83869,0.0,0.0,0.0,228.64467,351.58768,40.4914,0.0,346.22116,38.88859,167.30997,0.0,0.0,259.4285,0.0,0.0,0.0,0.0,38.30066,147.94577,0.0,40.237495,573285152.201627,2019-03-03 05:52:27.201627
41904,218.06139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.07618,0.0,0.0,39.38062,0.0,0.0,37.887978,0.0,0.0,0.0,228.70088,352.0176,40.60977,0.0,346.62354,38.993008,167.45717,0.0,0.0,259.40952,0.0,0.0,0.0,0.0,38.41574,147.85999,0.0,40.359493,573285156.2976921,2019-03-03 05:52:31.297692
41905,217.8511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1016,0.0,0.0,39.424805,0.0,0.0,37.923218,0.0,0.0,0.0,228.69334,352.3373,40.70907,0.0,346.9139,39.083504,167.55162,0.0,0.0,259.3357,0.0,0.0,0.0,0.0,38.51602,147.7323,0.0,40.466057,573285160.3937571,2019-03-03 05:52:35.393757
