,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
95114,206.35141,371.77563,41.417324,234.30092,354.63748,40.80659,235.98137,379.94717,45.824005,269.428,384.5294,36.65103,289.9192,383.2082,37.389153,272.35663,377.96683,44.228855,223.36281,382.8027,41.390697,238.85042,380.39594,43.627884,233.54555,392.10165,48.52258,204.36801,389.6339,47.877705,170.41795,383.93008,48.11369,134.10457,378.43207,49.11044,573622571.904077,2019-03-07 03:36:06.904077,GRB190307151
95115,211.49352,354.9807,44.234737,232.21194,347.76648,43.133827,234.98613,380.04535,43.493263,267.21762,382.80762,35.5473,290.0722,393.66943,39.10948,271.2499,371.71286,41.042786,221.40993,380.36462,40.412212,230.38387,374.74142,43.135704,247.7583,386.2187,48.522396,196.77629,395.75665,49.71448,167.96823,375.72488,47.50122,132.26588,381.4891,49.109833,573622576.0001521,2019-03-07 03:36:11.000152,GRB190307151
95116,215.63647,353.10474,43.372337,228.89813,342.612,43.868057,229.70872,363.3686,44.3491,265.6087,372.24442,36.280655,289.20914,381.52557,40.58,282.51755,371.21777,38.836975,222.25961,369.45303,42.982437,222.0556,380.9994,42.891537,244.44998,385.60608,47.787216,198.1257,400.7821,48.490593,167.97067,377.4443,44.073936,131.0541,385.44598,50.216988,573622580.0962281,2019-03-07 03:36:15.096228,GRB190307151
95117,215.8824,362.78537,41.77974,222.03552,347.39,40.682007,224.45003,365.09885,48.393974,260.69485,359.35934,31.744226,292.9979,373.4191,37.268353,277.3622,369.9796,39.815685,222.62718,369.69827,43.472305,221.08221,382.84967,41.78993,235.1364,384.99142,43.008274,206.33156,401.03018,42.98064,163.8043,368.6209,44.68503,128.36197,387.53558,47.523327,573622584.192296,2019-03-07 03:36:19.192296,GRB190307151
95118,210.98303,362.91043,42.637688,225.46954,349.47778,39.212093,228.13037,385.6898,44.351875,248.91786,357.26025,32.723324,292.87598,363.12207,37.023247,270.7346,363.34787,42.509007,221.6512,372.88834,40.289085,225.86125,389.46667,41.78985,232.6894,385.85513,43.9892,209.0237,396.86337,45.184383,163.31761,367.15857,47.25682,127.25324,389.84317,46.05122,573622588.288363,2019-03-07 03:36:23.288363,GRB190307151
95119,207.05316,359.5864,40.79805,226.92812,346.27368,38.964977,232.90535,383.6016,39.573082,250.1578,364.3896,37.015022,280.8625,363.73593,38.24928,273.67444,367.7577,45.449066,219.81963,376.57123,42.12699,224.87625,391.17438,41.053703,227.66484,394.0636,48.15516,202.39758,394.87732,44.691544,167.11465,375.85492,45.420906,130.91827,382.34503,48.864723,573622592.38443,2019-03-07 03:36:27.384430,GRB190307151
95120,205.45358,357.98172,42.756886,225.81874,344.5482,36.390755,230.32632,379.54837,41.04219,258.6217,371.50827,38.85454,286.7449,375.13443,36.410107,264.72412,366.15472,45.325275,222.51216,377.05832,43.351295,229.6536,381.8573,41.543526,229.73662,396.1272,48.520374,205.82825,396.35098,43.59004,174.9597,382.11984,45.668278,130.55289,379.04425,49.96771,573622596.4804971,2019-03-07 03:36:31.480497,GRB190307151
95121,203.73845,360.30954,42.634384,226.4351,346.7594,36.268826,232.17615,384.71405,43.49474,261.31622,375.05988,37.50599,295.81665,378.32166,36.655273,256.14664,363.57877,42.507355,229.73195,372.15106,41.88077,230.50803,374.13132,44.729095,235.99063,390.25452,48.276382,222.38266,394.92514,47.146103,179.61903,382.01184,46.404644,125.04508,380.40158,48.744312,573622600.5765641,2019-03-07 03:36:35.576564,GRB190307151
95122,201.90141,355.5327,41.041855,227.67091,347.75568,38.96628,245.2955,382.52374,41.903625,255.82036,380.6048,35.057316,282.9575,386.3081,37.63776,263.26413,371.06888,40.671795,223.10867,364.419,45.185017,226.46234,380.01065,43.013138,238.44441,393.93567,43.98846,221.88992,394.91998,42.124798,174.58905,369.13464,46.646866,131.53528,379.2968,48.499043,573622604.672631,2019-03-07 03:36:39.672631,GRB190307151
95123,200.31549,352.23672,41.410786,227.92606,347.77103,42.88931,244.42897,372.0956,40.309338,251.15942,374.10373,39.10193,288.97342,383.6223,37.148468,263.0203,362.74014,44.22465,211.7103,360.36057,43.10123,225.85036,383.44318,41.665283,233.67274,403.75024,44.112316,217.6085,400.92865,39.55405,176.79642,373.3049,46.770245,139.37671,391.92044,48.990055,573622608.768698,2019-03-07 03:36:43.768698,GRB190307151
95124,198.47945,359.2233,42.881363,220.92023,343.2044,42.39512,237.55904,367.91632,41.533012,252.3856,367.4852,39.5923,302.82205,380.18265,37.515606,257.74667,356.48425,42.3861,209.00713,366.09918,39.670948,222.16684,379.99963,41.5414,226.18436,392.82074,45.702473,212.46745,400.443,43.718086,189.177,379.33356,43.835186,133.8637,389.83362,48.98946,573622612.864766,2019-03-07 03:36:47.864766,GRB190307151
95125,201.90796,364.97803,42.02332,227.64748,342.4514,39.94245,243.80827,370.0005,39.817932,252.00723,365.99884,37.384342,306.26187,375.40985,38.252083,261.4189,362.11542,39.813095,209.87257,379.82773,42.12145,223.7584,384.28607,42.276367,226.17223,387.0412,46.190105,206.45563,392.58408,44.81777,189.05061,379.4481,44.07916,122.70663,370.20172,47.270218,573622616.9608421,2019-03-07 03:36:51.960842,GRB190307151
95126,203.98882,359.5839,42.145435,228.15642,344.0726,41.53868,248.3447,372.94586,38.715797,258.38004,367.95865,40.325916,299.28708,377.26602,39.847725,262.77975,369.9743,43.24534,211.48116,382.67438,43.226894,230.50084,380.98196,44.482616,234.26784,393.91794,45.579308,206.07968,383.50656,48.979126,186.85031,380.67996,44.202465,123.561966,373.62494,44.57538,573622621.056917,2019-03-07 03:36:56.056917,GRB190307151
95127,207.42415,360.81757,41.656357,221.65958,340.14758,38.965034,246.50758,378.58273,39.573532,263.30676,371.5469,40.574738,291.18665,381.05603,35.31021,263.8991,369.38522,42.880543,221.15631,373.12473,42.247467,232.2191,381.5991,43.13516,229.60362,385.8174,43.86238,212.08543,384.4967,45.551838,181.09554,381.4149,41.14138,132.75777,380.76007,47.518463,573622625.1529839,2019-03-07 03:37:00.152984,GRB190307151
95128,208.64934,363.88052,37.61324,226.19106,353.62262,36.146458,247.36655,363.6374,41.411537,260.97226,366.88116,38.612617,288.48898,373.9445,33.83891,257.88693,358.34647,44.83925,224.82947,374.22595,43.8393,224.50813,381.8599,43.504578,223.358,388.02786,44.720608,214.54376,394.92215,41.75766,178.0322,384.96097,45.67126,134.83162,381.59433,47.39313,573622629.249052,2019-03-07 03:37:04.249052,GRB190307151
95129,213.67375,377.35962,39.57375,234.80829,370.35004,40.319378,252.17326,376.91202,40.92608,267.95993,368.8433,36.406265,281.9904,371.36908,35.923122,269.17172,367.06348,45.944195,218.57584,380.3342,45.919292,226.58832,380.26154,42.891247,228.12746,386.78754,45.086414,214.41594,391.7285,47.022114,180.60873,389.13528,49.468426,132.99307,388.32507,45.18825,573622633.345119,2019-03-07 03:37:08.345119,GRB190307151
95130,217.73454,402.0186,42.640194,237.52243,386.67868,43.26389,260.41138,408.81522,41.05309,278.89615,387.26724,36.777515,282.2342,381.05292,37.762,289.29874,394.43146,44.234158,218.94424,380.94827,44.205185,237.48816,378.53503,38.72356,230.95212,396.60052,46.190422,219.20616,400.69418,47.760002,185.50693,389.50333,49.9583,132.64417,402.3417,50.706078,573622638.466977,2019-03-07 03:37:13.466977,GRB190307151
95131,236.91853,430.67178,43.16528,259.70593,425.21124,39.7409,292.8747,446.91602,41.699078,294.75873,423.81793,40.56613,288.21686,397.4841,39.094116,311.00586,447.54102,42.0234,222.17331,377.53125,42.637672,229.2016,385.65378,41.033955,230.48174,410.6171,41.192482,210.26332,418.40277,46.071682,199.14139,392.07492,49.17273,140.54222,399.7282,47.718987,573622644.0990701,2019-03-07 03:37:19.099070,GRB190307151
95132,254.96844,458.1587,44.521416,302.17728,487.80045,41.40221,306.42404,509.4643,42.177444,282.7186,453.6054,39.239223,298.18546,401.5695,34.134388,333.4779,486.48544,43.94062,222.58887,399.5235,45.06641,219.9887,404.6851,39.997944,238.18263,409.5173,45.676174,226.32822,439.91934,47.81306,196.91685,417.15024,50.159916,152.28716,404.92313,52.526333,573622648.7053721,2019-03-07 03:37:23.705372,GRB190307151
95133,258.27252,423.39435,47.653927,283.6665,471.4043,41.19638,298.32825,468.38123,39.03177,299.57617,430.82465,42.180008,288.1985,402.37924,34.92126,315.9433,448.71402,37.850437,219.45966,377.98007,44.675716,224.89694,388.03055,39.410885,229.93521,387.53787,44.693287,222.39845,416.58072,44.47969,200.83356,407.54517,41.14639,149.5148,400.3391,46.24573,573622652.801439,2019-03-07 03:37:27.801439,GRB190307151
95134,246.71751,419.69434,40.596603,270.48706,418.1859,41.583218,295.54297,436.35245,40.20326,299.1798,415.32043,41.787083,318.6169,391.99298,32.764175,330.24905,418.49847,37.456985,216.494,375.97467,43.10288,228.21266,393.2943,45.093567,232.50244,395.60703,42.14842,224.9434,387.96857,45.263,193.95866,390.8561,42.122337,145.59184,391.11887,50.555447,573622656.897506,2019-03-07 03:37:31.897506,GRB190307151
95135,221.95534,375.8731,45.293003,246.30493,359.65228,39.02443,265.099,400.19754,46.0786,282.45105,389.35092,38.444725,294.06384,377.24136,34.52651,284.2633,392.67545,43.91378,218.44452,369.10266,40.35836,225.84828,381.11896,45.679382,233.47879,396.18863,42.93187,220.41164,385.18158,45.453777,183.76396,383.9844,43.2962,141.08963,381.33392,47.421795,573622660.993582,2019-03-07 03:37:35.993582,GRB190307151
95136,230.77101,376.05673,40.585896,248.22493,368.61206,40.1944,257.85007,392.95172,48.82484,265.16055,375.77484,36.086937,301.12042,376.05722,31.779482,277.77692,389.31894,41.36269,225.31163,383.61752,39.576477,237.81113,376.0278,39.602512,232.28539,397.9235,43.712776,228.85359,402.84503,47.61252,181.61394,373.21957,49.566696,139.52988,376.2603,53.891453,573622665.089658,2019-03-07 03:37:40.089658,GRB190307151
95137,215.84306,369.93268,42.345234,243.93115,371.77933,41.57026,250.7699,396.64386,44.115112,256.93408,379.12485,34.71552,284.6448,387.43863,35.114693,263.2554,383.4159,39.008057,214.92485,378.91034,39.771873,231.15517,377.61224,43.5254,231.47862,389.0644,37.24042,212.56923,388.89395,47.60767,199.05624,382.43878,48.980377,136.95627,376.7767,57.603924,573622669.1857259,2019-03-07 03:37:44.185726,GRB190307151
95138,225.6363,373.64273,42.931667,230.74124,353.2674,38.62024,247.61592,378.18774,40.191025,260.64478,367.3346,40.40092,294.45245,385.0834,34.52607,269.73645,370.10352,42.146324,230.01588,371.08185,41.927937,226.44554,383.09488,41.367973,224.21855,373.7629,42.726963,227.0969,391.29636,42.127552,191.20078,374.95724,44.469852,131.4751,375.81107,47.417248,573622673.2817941,2019-03-07 03:37:48.281794,GRB190307151
95139,222.69678,367.5673,41.55961,239.1864,354.07428,38.230614,270.5906,387.4544,40.00035,265.35382,367.7298,41.57798,297.01645,381.37384,34.331493,275.02798,373.43427,40.773926,222.1686,357.9383,42.317825,215.06746,379.55386,41.95482,218.54013,372.20422,47.236027,213.94926,393.6118,46.82589,194.74814,379.7001,45.65022,133.03241,374.2149,49.372856,573622677.377861,2019-03-07 03:37:52.377861,GRB190307151
95140,220.74028,370.12222,37.443512,241.56572,371.9563,37.646606,260.5612,388.5871,32.54564,267.10712,362.81067,36.084953,294.0474,382.32047,37.07469,282.87146,370.69296,40.186176,224.72618,365.40045,45.650566,215.46048,358.38196,40.38659,221.28056,370.43427,47.039272,221.98808,395.77753,41.145187,187.48534,371.24838,46.43054,125.00784,381.0976,48.592392,573622681.473928,2019-03-07 03:37:56.473928,GRB190307151
95141,234.49115,375.6564,37.644066,267.89987,391.25934,36.870552,272.72107,397.61206,35.29101,268.30594,381.27686,40.402794,293.8202,372.66913,35.50164,302.73053,388.2166,42.743042,221.37628,349.69617,43.68753,214.08553,389.5494,37.83746,230.47629,375.11194,40.56853,207.87248,388.70782,43.298603,194.93556,383.0141,46.04006,146.16562,382.85205,48.003456,573622685.5699961,2019-03-07 03:38:00.569996,GRB190307151
95142,284.0489,501.20505,40.017937,343.1403,533.9483,43.579605,372.3125,566.0249,43.37431,329.07635,469.9689,38.068462,303.27545,424.50717,42.960754,408.40906,543.0408,41.606304,224.34908,381.29544,41.34293,239.5975,399.19846,42.15504,243.45078,406.92737,52.140022,217.1127,425.6036,46.440174,209.27551,425.80118,45.852497,154.22687,429.36603,49.187984,573622689.666064,2019-03-07 03:38:04.666064,GRB190307151
95143,326.56622,574.8272,39.839508,405.968,612.1926,40.066505,419.64648,647.6341,40.05984,336.40945,526.20404,42.7872,297.43774,431.8341,37.866417,465.017,627.41943,49.879356,228.07477,396.58362,41.53939,234.31903,403.1464,41.373486,243.86317,431.8574,48.61581,231.63553,449.35724,44.289024,211.83438,433.27087,51.145954,172.29211,453.36935,49.19832,573622693.7621319,2019-03-07 03:38:08.762132,GRB190307151
95144,301.37338,490.32037,50.425102,361.626,520.45087,41.620365,362.9002,545.4298,35.524574,326.18823,478.88043,43.76653,295.03442,400.57202,39.625633,420.98474,539.1352,37.093758,219.02701,386.33386,39.377842,230.75493,379.5595,39.01464,232.67587,403.4094,46.652786,219.45808,419.12573,41.93217,197.89917,414.21667,39.187954,157.76208,432.3269,50.758236,573622697.8581991,2019-03-07 03:38:12.858199,GRB190307151
95145,292.5075,471.03323,42.571518,337.95352,478.4731,39.84005,362.46533,503.76205,41.015297,312.0171,454.28903,39.836143,291.903,399.79724,35.89936,386.3592,492.711,43.168625,221.19127,376.35822,41.33867,228.58571,386.40002,38.81644,232.26857,401.81485,44.493645,224.94633,417.75748,47.02711,196.31705,389.4993,43.69132,150.9052,411.16766,49.583134,573622701.9542751,2019-03-07 03:38:16.954275,GRB190307151
95146,283.6307,458.399,40.602734,313.00937,462.93988,41.015022,350.45786,487.81537,39.833675,318.8261,438.5085,35.316124,310.93762,396.86234,39.823555,372.5564,457.70096,44.730312,222.36972,368.72232,48.392353,228.37921,390.303,37.05036,241.7039,401.46762,42.53832,227.48659,408.92722,47.02565,204.74605,385.9806,45.25965,152.05424,397.57483,48.202766,573622706.0503521,2019-03-07 03:38:21.050352,GRB190307151
95147,257.26587,393.3501,39.80562,280.6804,393.4625,40.405422,297.92093,415.01035,34.91108,280.88718,393.0851,32.953243,288.738,383.284,36.876865,330.24866,398.69095,42.751907,215.10794,377.12457,43.099953,233.07524,375.58633,40.773464,229.13867,377.9122,41.946686,222.16946,395.9475,43.885326,193.56047,374.5826,45.84327,132.05315,381.661,47.805588,573622710.146419,2019-03-07 03:38:25.146419,GRB190307151
95148,226.21863,369.90863,39.794094,251.95732,374.3086,33.921104,258.42087,394.8859,42.93943,258.30295,383.82602,36.087883,281.467,372.67407,37.46355,289.9538,379.74344,38.817345,217.24547,354.37067,39.374516,219.52953,356.53946,41.94582,214.2061,376.08554,43.703533,217.47069,388.31253,46.23701,194.35551,384.59665,46.825573,124.60624,384.3985,50.93966,573622714.242486,2019-03-07 03:38:29.242486,GRB190307151
95149,221.67876,370.0526,41.356514,245.64886,362.29776,36.268986,264.30664,393.911,34.901024,272.413,373.02344,40.204945,285.2118,369.55917,35.89667,273.0588,375.97043,41.164642,219.80441,358.70044,42.511192,231.33746,375.04117,40.58208,221.86111,375.1256,44.48982,219.825,386.555,40.360027,203.94815,378.9008,45.256504,132.45358,375.21982,52.11931,573622718.3385541,2019-03-07 03:38:33.338554,GRB190307151
95150,217.568,376.13782,40.769497,240.76971,360.9585,39.605442,252.3391,388.60614,39.213535,272.79797,372.81735,33.14368,282.4634,374.65634,36.288704,287.1987,374.8286,37.247612,219.22318,356.75192,42.904266,227.40836,376.59607,43.913338,204.80363,370.99835,45.076397,207.48134,383.61517,41.14361,182.17708,371.60205,45.838104,130.29242,357.56943,47.610615,573622722.434622,2019-03-07 03:38:37.434622,GRB190307151
95151,222.48737,366.5651,36.85253,235.24403,346.5929,38.03112,260.5602,394.4674,41.172043,268.6868,373.4158,35.105793,283.03033,367.7629,35.30524,263.83807,367.1387,39.399296,219.61754,366.55167,43.100677,218.55547,358.70538,41.162914,215.5841,385.50357,42.136894,217.67493,386.75995,45.259144,186.69225,365.9403,45.44869,136.75673,379.50974,47.610153,573622726.53069,2019-03-07 03:38:41.530690,GRB190307151
95152,206.218,367.3503,42.537365,231.51671,347.37308,38.22672,254.08035,371.9062,36.857334,267.4929,368.88132,34.122993,294.06396,388.2272,33.545654,267.5605,383.60138,40.771122,209.61662,369.66968,41.335613,211.11566,376.5582,44.69301,214.98048,359.9992,42.917706,220.61891,389.12003,42.12528,191.41023,354.60852,45.844414,131.45195,370.65143,47.4089,573622730.6267581,2019-03-07 03:38:45.626758,GRB190307151
95153,213.4707,365.58572,42.14527,242.89954,351.90045,38.816875,250.74788,377.00406,41.562588,262.18323,365.72305,31.963997,284.37924,351.84576,38.636353,277.95895,376.94995,38.6163,216.46123,355.34903,38.19904,218.5812,374.62662,45.872646,214.19223,367.83057,43.896667,219.63284,381.6635,45.258865,191.79158,366.53937,43.491043,127.92583,360.073,44.470387,573622734.722826,2019-03-07 03:38:49.722826,GRB190307151
95154,219.33755,359.87823,36.850277,240.94426,359.74997,36.85722,276.2265,382.48254,36.85634,263.52844,369.99866,33.72537,285.1821,361.28296,34.127705,280.7187,365.20874,46.459724,218.4364,363.21173,44.47091,216.21983,367.3581,42.146206,204.57574,356.048,42.130062,215.69797,383.39774,38.79037,182.76643,365.72876,44.07551,123.81707,368.90433,43.10088,573622738.8188941,2019-03-07 03:38:53.818894,GRB190307151
95155,214.61533,345.1485,42.923065,225.83871,339.54224,37.835827,245.06972,383.093,38.819042,260.79404,362.75864,39.021065,301.87015,370.71774,37.660213,278.13577,369.67166,43.90586,210.59476,369.27545,42.90256,223.6556,368.12024,41.163605,197.92088,378.59717,37.820526,215.51358,381.06717,36.245464,192.3839,381.0455,45.451187,123.23283,364.6046,45.06129,573622742.9149611,2019-03-07 03:38:57.914961,GRB190307151
95156,216.1908,357.9006,43.31656,219.34776,350.28995,37.04801,237.7794,372.6452,41.165436,263.9524,355.33563,35.10214,288.9162,377.76822,34.520874,268.1175,364.34973,45.666214,217.2531,360.456,38.9841,211.67609,368.2772,41.355236,208.13829,370.61157,44.293083,220.22629,385.396,44.476303,186.11072,361.64252,41.92389,125.187935,369.4905,47.018944,573622747.0110371,2019-03-07 03:39:02.011037,GRB190307151
95157,207.54984,349.83612,39.981274,219.93652,334.6093,36.656086,243.83556,368.30145,40.377914,267.86267,358.8497,35.1006,284.38885,365.97903,33.34214,254.2001,364.9349,41.354065,219.42242,358.7165,44.27631,218.9685,365.40494,42.34306,203.2307,383.13983,45.85919,211.18985,384.9611,40.161335,187.09816,356.95587,42.905235,130.86952,361.26257,44.863953,573622751.1071141,2019-03-07 03:39:06.107114,GRB190307151
95158,203.0471,347.49277,38.414318,231.48978,320.4791,39.00632,248.74188,364.19418,39.594845,249.81999,348.4538,41.767395,287.524,377.5468,40.01016,269.90646,366.34363,39.00609,219.01372,361.0396,45.05649,206.02823,375.7908,43.51881,193.80797,379.58145,42.328133,215.89581,377.132,43.492622,187.0909,371.635,44.47082,127.924034,372.8016,43.686157,573622755.203182,2019-03-07 03:39:10.203182,GRB190307151
95159,206.38802,353.19205,40.180004,221.69902,345.97592,33.7155,250.31546,366.7504,39.399693,246.11021,353.18286,37.65192,295.16794,383.8164,36.675354,264.20575,358.28494,41.355648,228.23605,382.61374,43.100372,213.43733,369.64447,38.414803,205.94449,373.67856,40.561855,215.68741,367.70688,44.469612,187.0868,365.9457,41.727215,130.86626,364.9758,50.93597,573622759.2992501,2019-03-07 03:39:14.299250,GRB190307151
95160,205.0108,350.43912,47.626793,233.46951,343.24527,37.83343,236.78839,356.5547,37.439224,263.1696,358.8676,34.90625,282.80997,369.49652,35.302216,270.66916,360.82687,34.887115,215.68205,363.9757,44.27261,215.8116,377.13126,38.61479,212.41956,373.30188,38.603924,226.88106,382.44547,47.217907,200.80171,361.2472,42.119385,125.57969,369.49033,49.17395,573622763.395318,2019-03-07 03:39:18.395318,GRB190307151
95161,214.24695,341.85422,42.143726,222.2989,332.4682,32.93317,235.99942,362.42767,40.57465,262.955,371.98032,36.080326,284.17468,356.14993,31.967201,267.15472,353.00488,37.632946,211.17418,359.46625,41.921406,212.6694,368.8883,43.317917,220.24252,364.6542,43.303913,222.58398,394.22446,43.8898,200.22429,371.2574,41.533806,122.82252,361.21967,46.425735,573622767.4913859,2019-03-07 03:39:22.491386,GRB190307151
