,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp,event
69944,216.18738,354.563,43.903873,218.71239,335.71176,37.04,187.02269,331.3533,41.90875,277.3941,390.98053,41.393322,271.36902,364.89722,38.038723,238.04013,364.60303,50.74271,234.12952,327.97726,35.854145,262.58093,352.39578,30.98416,311.16162,360.571,32.155327,229.76755,331.82117,34.474926,200.55916,329.43408,37.01727,199.85901,335.2537,32.526073,573421142.0398791,2019-03-04 19:38:57.039879,GRB190304818
69945,223.82687,356.31985,40.375076,220.6833,350.03586,36.25791,175.27792,328.42578,40.53914,290.563,394.74188,39.238754,273.7225,367.64304,45.097546,228.26031,364.82465,45.2602,241.38278,325.63165,31.936195,269.668,356.55014,29.61445,299.94852,344.84277,34.89597,236.0468,319.2998,33.888878,202.31766,343.52872,34.470387,203.37892,347.58594,36.051758,573421146.135952,2019-03-04 19:39:01.135952,GRB190304818
69946,229.92542,374.78036,44.10334,205.75389,339.19998,30.569149,184.68605,347.24112,39.757442,288.4045,394.5452,40.612064,265.2657,369.17612,42.152344,220.01422,357.93942,46.23629,239.43733,330.74484,39.971535,266.1377,361.45306,35.105858,304.28574,344.67416,31.565723,227.8189,320.27847,36.435352,206.03535,330.7925,32.902985,209.44234,340.51523,39.77249,573421150.232017,2019-03-04 19:39:05.232017,GRB190304818
69947,221.87462,363.5843,42.3365,213.20331,334.3059,35.272606,184.4832,339.19843,41.126827,288.6155,369.45142,42.77239,262.3284,361.73087,38.623837,232.36601,343.84683,45.258472,244.72626,317.81104,40.755054,263.01483,358.33563,32.558136,294.09177,353.69437,36.859505,231.35191,340.4654,33.49803,208.40073,322.5902,43.090378,197.47911,328.74002,36.439598,573421154.3280821,2019-03-04 19:39:09.328082,GRB190304818
69948,229.12662,363.19214,41.356472,219.70866,340.83264,41.35462,174.70482,350.9765,46.809925,277.23193,382.78802,40.22119,273.51376,366.25357,33.72356,224.12968,346.96997,44.6692,237.86095,328.7732,30.76126,266.5249,360.85785,36.281902,288.19775,353.67944,36.46584,243.70563,334.60547,32.912014,207.42184,318.86948,42.502872,198.46103,323.06244,37.81143,573421158.4241459,2019-03-04 19:39:13.424146,GRB190304818
69949,234.4224,347.1255,45.08123,218.71117,336.29782,39.78348,176.26486,341.17044,44.653767,272.91562,393.18686,38.651604,262.90576,377.40015,38.8183,222.36053,342.063,46.23532,246.1063,328.79486,37.817287,270.28702,363.25946,37.65973,296.24484,350.161,33.133938,229.79544,335.77954,37.613575,194.28706,320.22113,41.71688,207.09274,322.49258,34.67873,573421162.520211,2019-03-04 19:39:17.520211,GRB190304818
69950,227.16795,356.7262,45.47279,221.08157,345.73395,40.37483,185.86084,331.5726,40.34492,282.51575,388.65533,43.35832,253.4792,369.92673,42.34455,228.83238,352.2608,45.453007,243.40543,347.66605,36.060062,272.04642,364.82074,37.658916,302.5497,359.02042,39.215775,227.82849,319.5084,34.86971,209.39061,336.51364,40.350296,203.19307,336.43445,33.702225,573421166.616276,2019-03-04 19:39:21.616276,GRB190304818
69951,221.47845,345.5456,42.335705,226.769,349.85535,37.239506,179.01103,339.8076,42.304577,279.2067,389.86905,41.20408,263.69397,383.48355,39.211,230.00905,341.68295,45.061398,228.29773,343.13248,35.469433,265.17462,357.7504,41.972908,294.1048,360.5725,36.665066,236.66917,345.01193,37.61629,204.68338,329.84384,37.21516,204.93553,321.50977,34.87431,573421170.7123401,2019-03-04 19:39:25.712340,GRB190304818
69952,222.28877,348.91888,41.55663,217.9397,351.40817,39.0018,191.7456,342.7526,44.06819,284.29572,385.5356,34.531433,259.5497,350.3137,44.891907,230.98914,356.18173,50.351322,233.3624,332.3112,30.958235,261.05942,369.91592,36.677773,274.05106,345.01422,38.226006,227.24373,334.0091,38.200455,211.73837,321.03534,33.10248,202.791,323.28998,31.937132,573421174.808405,2019-03-04 19:39:29.808405,GRB190304818
69953,227.77339,370.27878,36.067387,229.51427,336.92145,40.571693,184.69176,346.07672,46.613613,295.6678,384.1523,40.61263,261.50455,366.18478,44.4989,231.7852,353.8496,45.651695,235.32114,328.58746,30.566277,266.14932,350.87778,33.146084,285.8094,343.63776,39.597733,237.23842,330.48822,35.458427,196.04842,318.45627,33.68664,196.69969,321.30228,32.52206,573421178.90447,2019-03-04 19:39:33.904470,GRB190304818
69954,226.78995,357.3363,37.830994,226.18352,337.9033,38.80792,192.93095,338.26575,43.09118,292.13803,376.30673,40.024284,256.81067,364.82797,36.267155,227.09445,355.2392,49.57282,240.82501,330.1791,34.683506,279.48218,358.71783,34.91076,292.87073,345.01505,41.55863,248.02254,350.8755,41.72891,203.69246,327.67065,34.47103,198.08885,316.82462,35.463978,573421183.000542,2019-03-04 19:39:38.000542,GRB190304818
69955,228.95529,360.0949,44.693325,218.34438,347.7046,34.49606,196.66374,348.07916,46.61949,281.1406,389.4376,43.55423,249.13654,357.7295,36.066975,230.23293,363.67007,43.891212,232.19623,328.60175,39.189236,267.34268,363.2565,37.267136,295.8414,364.85144,41.758923,239.79156,332.26022,36.634823,200.54639,321.57928,36.427372,199.45523,342.0912,34.875275,573421187.0966151,2019-03-04 19:39:42.096615,GRB190304818
69956,236.8081,369.91464,39.01061,231.67885,358.8866,36.653084,198.24577,360.83865,43.292805,280.5576,387.28717,38.25785,256.9981,358.1507,35.677845,247.05766,345.2146,42.90692,236.51521,330.18073,35.663437,275.95743,364.02057,38.245697,293.64606,346.76895,37.440853,241.93788,338.90894,36.045807,209.76855,332.37836,37.01798,201.80676,347.186,35.85499,573421191.1926801,2019-03-04 19:39:46.192680,GRB190304818
69957,227.58214,369.8945,39.792572,226.75604,352.77518,35.865475,183.71228,348.42657,44.850864,293.5029,398.66168,38.845974,258.57663,360.71344,38.031742,235.3099,358.35287,49.373936,251.21167,338.21475,36.839153,272.2544,353.85223,36.679806,300.13446,357.57364,35.090836,240.38513,345.19852,35.656147,216.62164,322.778,37.801067,203.39224,337.61545,40.364937,573421195.288744,2019-03-04 19:39:50.288744,GRB190304818
69958,230.31708,369.4874,40.57501,240.67932,348.67142,39.98256,191.95937,347.48563,44.072304,281.35312,389.6564,43.94916,258.93945,356.16425,43.71196,233.94055,355.4172,55.05636,244.93222,325.07404,38.99321,266.53064,354.19742,37.85166,288.34277,356.36108,27.638565,245.09256,351.27975,35.265118,209.97473,340.42545,35.648693,198.67862,328.58386,32.133427,573421199.384809,2019-03-04 19:39:54.384809,GRB190304818
69959,231.11467,364.41235,36.46084,233.04398,351.42798,41.747997,183.14104,355.90082,39.370426,282.71152,378.25662,43.162064,260.88733,347.1311,42.925865,248.03549,357.94696,40.163723,229.64876,345.45285,39.777046,274.79214,359.72076,32.55924,281.867,334.59454,35.87042,234.90126,343.43777,35.656403,204.09239,332.5805,39.760803,201.61743,315.06396,34.68055,573421203.4808741,2019-03-04 19:39:58.480874,GRB190304818
69960,232.11456,352.28876,44.89378,240.08443,360.22464,46.253002,182.5603,350.82135,38.19663,279.38196,367.866,40.8086,251.88715,354.99426,38.61616,234.72594,359.14243,44.868313,241.02493,326.0695,37.23149,276.151,367.7437,35.89179,296.59262,344.61987,34.89325,232.7289,341.25735,33.890656,214.68153,329.26974,40.546604,201.0173,331.50223,37.42135,573421207.5769379,2019-03-04 19:40:02.576938,GRB190304818
69961,232.68512,349.51776,39.009552,236.37671,337.905,42.140125,196.45546,338.0679,43.286797,270.7314,381.18198,37.274612,254.23381,369.2957,39.98743,230.61633,356.40704,44.477406,241.6122,343.3127,32.9204,267.52866,356.378,33.93142,301.122,368.95285,34.89565,236.27518,356.176,36.832283,223.89655,337.11807,35.063416,205.93208,329.17783,37.228447,573421211.673002,2019-03-04 19:40:06.673002,GRB190304818
69962,246.61615,355.22134,45.284843,235.81407,356.1714,36.852074,207.84634,344.19043,43.880848,279.7768,385.9193,40.808956,256.20587,377.5459,39.989285,236.29654,357.7757,45.848583,244.75096,324.30972,38.407677,277.70618,354.3892,34.517155,291.88763,357.16537,35.285275,225.2833,342.4306,36.045326,195.86446,329.05228,38.781162,205.5357,324.07632,35.660152,573421215.7690661,2019-03-04 19:40:10.769066,GRB190304818
69963,235.21729,364.39078,45.47534,231.27577,357.49747,40.37526,194.31601,348.67188,40.15603,287.7978,382.5533,41.39423,247.76123,374.9741,40.378807,235.12154,345.62866,47.22024,235.7272,331.9384,35.07495,279.4788,354.00647,35.49871,289.5226,349.30893,37.24394,240.20084,350.3092,35.26603,209.56749,327.27783,39.95492,191.22662,321.1275,39.969498,573421219.865131,2019-03-04 19:40:14.865131,GRB190304818
69964,224.83316,365.77042,46.65239,227.36795,359.28055,37.045296,201.94107,336.11142,41.13252,290.16455,362.75473,37.27604,244.01816,353.58133,38.61171,237.67363,358.37186,47.221226,246.90556,328.22763,39.387318,271.45343,365.01074,31.970312,270.6687,348.87057,32.14313,249.00972,345.00873,31.150703,219.38202,333.77408,40.154743,193.77544,336.6089,33.700077,573421223.961204,2019-03-04 19:40:18.961204,GRB190304818
69965,222.08406,360.27408,45.279274,226.77916,344.9709,38.221207,199.59941,344.94067,36.433258,266.38727,378.5916,42.370876,246.1777,359.0745,44.100304,241.03162,368.40604,52.713417,244.53918,311.55234,30.959288,266.13483,367.52884,34.90936,274.79507,362.01605,37.240417,241.75061,337.9415,35.26346,217.42891,327.9063,36.825798,194.9593,337.21103,38.404045,573421228.057276,2019-03-04 19:40:23.057276,GRB190304818
69966,236.7896,365.1813,40.575703,229.904,341.42606,31.163458,189.4296,358.2903,43.2926,280.9722,378.09598,43.55854,245.97101,351.61115,41.550484,230.83133,367.8017,47.812263,240.62985,336.05878,34.291714,273.38373,349.6723,35.104507,290.092,346.34634,38.80961,239.01265,348.33154,39.574226,219.58415,327.7112,38.78471,200.23558,325.23587,34.482838,573421232.1533401,2019-03-04 19:40:27.153340,GRB190304818
69967,233.27037,362.4512,38.813053,234.24307,356.16708,38.419785,198.04361,351.62045,44.858543,286.06592,384.5605,38.259846,245.56868,353.75217,39.980854,242.1959,377.9902,43.109303,242.4169,342.16647,30.767546,280.65286,350.08063,37.263485,290.87476,349.4809,35.281303,234.91432,346.0039,35.46246,221.35786,337.12997,41.137302,188.08382,344.23257,31.935064,573421236.249404,2019-03-04 19:40:31.249404,GRB190304818
69968,228.56145,365.38467,39.59641,236.22568,358.7494,45.87287,196.87563,358.09814,41.52998,284.8519,376.85983,44.14027,252.26624,362.22845,43.71047,243.37668,361.1459,46.245487,241.61331,332.34076,33.116505,279.1007,360.8892,35.30438,296.75708,342.2311,35.281555,239.61383,352.07364,40.55606,211.1546,334.1649,39.371124,189.44301,324.2277,31.933,573421240.345469,2019-03-04 19:40:35.345469,GRB190304818
69969,239.56635,378.3658,36.85636,240.11443,345.17676,40.378426,206.29164,347.34576,38.398064,278.17938,377.64127,41.981937,262.07385,369.4908,43.123596,254.34485,346.24603,46.83237,234.55638,340.7632,34.87973,262.81845,365.9845,36.284637,294.61328,334.6007,37.439213,249.20805,339.13455,36.4408,215.8492,339.83517,35.452545,186.89389,322.06873,31.540792,573421244.441534,2019-03-04 19:40:39.441534,GRB190304818
69970,229.93253,356.16998,37.636013,246.00493,339.70242,39.399994,220.59341,340.09784,43.295864,277.01785,374.9158,44.730927,267.95554,381.2535,38.81141,247.29718,359.1884,41.346836,233.59673,349.41522,33.90288,266.32712,347.51965,35.301094,282.0416,335.54916,32.535725,239.00043,332.0539,39.768105,218.00555,338.0751,35.452835,186.7153,326.80075,38.792896,573421248.5375981,2019-03-04 19:40:43.537598,GRB190304818
69971,232.08316,353.8092,43.71161,241.87643,341.25354,35.281815,215.10445,353.60977,38.593422,287.81042,376.48822,48.26269,264.02673,369.0886,41.750328,250.62268,362.31534,39.19041,245.36758,335.7146,39.784042,293.02057,359.1169,35.695946,275.7761,355.35327,37.04455,229.19589,334.9786,39.766468,223.3139,329.48596,41.33266,193.96309,346.39066,38.008926,573421252.633662,2019-03-04 19:40:47.633662,GRB190304818
69972,240.34908,357.77902,42.149307,241.1049,354.01257,42.340374,202.94579,346.144,40.549976,289.77646,379.82886,40.02329,255.57077,351.01782,42.72579,245.91156,357.40454,44.871513,243.78958,330.60532,37.23474,271.42505,371.4444,31.966969,278.69696,344.5494,33.906174,236.47147,331.8829,36.440506,205.66353,320.8351,34.277256,194.76427,334.0775,36.05294,573421256.7297261,2019-03-04 19:40:51.729726,GRB190304818
69973,233.8695,361.0961,45.088,241.51004,352.07144,42.34267,205.30434,360.45798,41.72693,280.55157,390.6141,38.64941,258.90915,363.7664,40.570927,253.7634,358.40405,44.48208,250.05646,339.6143,34.490547,279.26944,355.95084,36.085377,284.40863,349.48352,34.88955,246.08403,348.9456,33.111626,212.92558,318.5069,32.124928,195.53137,341.88602,31.543638,573421260.8257899,2019-03-04 19:40:55.825790,GRB190304818
69974,241.72032,366.20728,41.560997,238.54659,343.21698,34.694122,209.64067,355.80136,40.948505,282.9035,393.16135,36.294834,263.05377,368.51053,44.103653,235.92822,357.0276,47.420788,249.08553,331.9834,39.58716,270.85913,363.04144,35.303867,278.30432,348.46835,34.29807,252.16794,358.95233,34.092636,214.68155,326.13574,40.742485,194.74352,321.69907,36.83278,573421264.921855,2019-03-04 19:40:59.921855,GRB190304818
69975,240.73906,364.63733,38.81623,229.93317,353.81873,39.204292,209.24155,359.31555,42.122597,279.77377,392.78198,41.200905,249.70415,369.0682,39.984024,238.49393,378.02365,48.208305,245.16621,336.29514,40.371094,260.23898,357.3138,33.927162,266.73288,349.04572,34.68899,246.09102,357.38058,33.112564,208.21883,332.9934,39.175697,207.48032,332.08606,37.224983,573421269.017928,2019-03-04 19:41:04.017928,GRB190304818
69976,233.0655,354.98874,41.555832,228.16226,340.47925,36.654934,209.44975,362.86337,41.92914,293.71475,377.4931,40.613865,246.15862,367.866,40.569134,242.21367,371.74704,45.66002,242.61261,331.9756,35.86277,263.58865,375.37845,35.694294,264.9585,352.7554,34.09969,243.3505,343.66888,33.504776,208.03485,340.6522,36.043705,187.12106,333.87885,35.46483,573421273.1140001,2019-03-04 19:41:08.114000,GRB190304818
69977,246.21313,358.93015,41.7543,234.64764,349.91315,37.049625,213.73442,350.67334,34.87143,291.14832,394.3451,41.004044,257.53732,375.7223,42.334904,248.28998,372.33698,40.565136,234.38441,334.7229,38.018875,286.3264,360.6536,36.869427,277.32166,338.07764,37.237537,253.54593,336.23245,34.093502,218.40967,323.01126,32.516598,195.74376,337.40817,36.248844,573421277.2100639,2019-03-04 19:41:12.210064,GRB190304818
69978,231.51648,357.76257,46.852192,239.95415,358.16684,35.091335,229.03708,368.92798,44.083267,279.36856,377.85385,44.730362,254.00934,357.2986,38.218998,247.48051,360.34573,44.283924,251.45543,340.43497,36.258186,268.29324,370.47217,38.439674,281.43912,349.25104,34.885906,238.64621,353.26694,35.65978,213.12276,337.70554,38.19755,188.2727,329.91803,32.717525,573421281.306128,2019-03-04 19:41:16.306128,GRB190304818
69979,243.27542,364.031,42.930958,247.40671,354.0543,41.56119,212.00053,372.8623,48.199753,293.12387,396.32544,44.733765,253.40845,354.53662,41.156822,245.15155,359.98672,42.524292,245.95578,335.12698,36.060448,262.38525,352.59244,36.867287,281.47516,356.74426,38.418613,242.36142,346.7904,35.26682,222.93303,339.29703,33.498726,203.17949,346.40436,35.65927,573421285.4021921,2019-03-04 19:41:20.402192,GRB190304818
69980,251.71017,350.5123,40.775482,233.0587,340.47348,38.810448,209.81935,351.65802,38.79013,275.64496,379.03635,40.807224,253.01814,365.51422,42.529,236.32423,350.1753,45.070126,237.1283,347.26556,36.843075,270.83328,350.84775,34.71216,280.06693,352.5825,35.08186,248.23804,347.9643,37.22591,220.79512,333.2498,39.966465,191.40128,321.0918,38.3978,573421289.498256,2019-03-04 19:41:24.498256,GRB190304818
69981,236.23854,371.7081,39.013668,242.68842,355.4072,39.010498,204.14372,350.88428,39.574886,275.6311,370.58157,38.843384,242.03102,355.1095,43.310814,244.76895,369.79904,43.50577,243.21986,342.58527,31.161932,273.56744,351.0292,29.415855,262.40323,342.55475,35.862427,258.03595,343.0683,33.699455,211.94452,334.56677,34.0835,189.2566,332.4725,33.306026,573421293.59432,2019-03-04 19:41:28.594320,GRB190304818
69982,246.0205,369.91287,39.99058,235.25,351.11063,44.501457,217.49367,357.39502,47.80942,279.1714,380.5991,40.02176,251.83812,359.62875,42.33232,236.52702,368.6059,47.42298,239.87354,333.9416,35.079544,273.38654,370.66037,32.751472,272.02005,349.2361,36.64823,243.35742,347.79343,35.073254,212.73946,333.80112,37.4155,199.44606,325.4223,39.183903,573421297.6903841,2019-03-04 19:41:32.690384,GRB190304818
69983,252.89183,366.20306,39.600117,237.80122,362.68118,42.737568,218.08182,366.8007,42.519096,267.99652,397.4824,40.611477,249.8773,353.1599,38.21653,247.1147,359.20798,50.167618,250.87183,355.7284,34.29888,269.83966,387.6984,40.98582,268.8489,336.45303,36.25149,238.4484,345.42688,35.0717,217.45308,319.323,39.180737,206.31116,334.44745,39.57726,573421301.786449,2019-03-04 19:41:36.786449,GRB190304818
69984,238.7639,358.14587,43.714573,247.02017,367.0014,36.66093,205.52904,362.07593,37.814205,287.80984,387.47406,42.376907,240.86871,369.24057,36.84566,255.57251,391.9824,43.902027,241.2569,349.04837,33.513348,272.57547,363.17252,44.514126,268.2719,342.73746,35.469116,238.84834,341.12796,35.07289,222.15054,337.1438,34.28249,190.42622,336.7723,36.439587,573421305.882514,2019-03-04 19:41:40.882514,GRB190304818
69985,240.94469,349.55606,40.190125,256.21518,348.9388,39.990738,216.50487,359.9271,44.0847,278.96097,369.59384,42.177643,237.31357,353.52078,38.017204,245.76031,372.95206,43.31183,235.95355,324.33813,36.059345,262.94675,345.10535,34.11837,271.5951,357.61978,36.839737,247.67134,342.8994,38.79662,236.65788,346.17093,35.85132,194.75183,332.88065,31.936165,573421309.978586,2019-03-04 19:41:44.978586,GRB190304818
69986,237.02913,352.3088,38.03445,247.79324,342.87213,39.991947,222.59615,359.17142,48.00709,289.16544,374.11026,42.374313,239.09079,366.8672,40.37107,260.2339,344.69232,43.111034,238.29878,326.87695,37.234184,271.7882,360.61942,35.297173,267.07925,349.37808,38.993965,243.16492,351.3253,33.31026,225.67123,332.23822,39.374928,203.95567,317.78683,37.029415,573421314.0746579,2019-03-04 19:41:49.074658,GRB190304818
69987,136.04572,218.67984,24.748295,136.59846,209.30185,25.026741,124.261055,218.88956,21.106209,151.32964,214.2671,26.433735,139.35637,205.8896,21.10613,143.27039,213.85727,25.998335,142.57434,185.76598,20.128143,148.77089,208.05553,22.511383,150.26083,197.92497,20.26774,136.41258,198.04982,19.707144,123.53567,186.70097,22.359398,116.00007,195.38326,19.426517,573421319.7067461,2019-03-04 19:41:54.706746,GRB190304818
69988,240.74486,360.3331,40.38554,242.5081,357.19464,39.20907,218.66212,354.44424,38.011158,276.83115,384.14984,39.435196,240.25993,351.37527,41.741734,255.53712,358.2223,47.031372,239.68475,341.98682,36.0605,268.24207,377.4605,40.393177,271.23462,360.20898,34.100307,246.50014,359.561,36.25002,212.92752,331.04648,37.022358,197.69167,342.4827,38.793804,573421323.290802,2019-03-04 19:41:58.290802,GRB190304818
69989,238.7773,352.87286,41.1685,261.33536,352.30283,37.641705,228.47617,365.4443,39.581635,267.58664,373.3265,39.431755,235.54329,349.0038,39.583813,248.87306,373.50555,45.65939,253.22151,345.14172,39.002384,261.36505,356.8525,31.175577,261.3877,336.04193,35.269707,241.58939,352.4893,35.46446,207.24147,326.92438,35.650234,191.21278,338.54065,34.676907,573421327.3868661,2019-03-04 19:42:02.386866,GRB190304818
69990,242.09749,357.7554,39.990192,265.06857,331.53177,37.054707,231.9892,350.92285,36.640186,282.6951,375.68436,43.551918,224.74995,351.91885,39.385128,245.93437,365.27625,51.53844,243.02858,343.76785,37.434242,262.34943,351.17175,33.725037,253.52531,339.92767,32.327415,256.31442,344.10406,32.72516,212.53694,323.60464,39.17732,193.15836,326.76282,37.808887,573421331.48293,2019-03-04 19:42:06.482930,GRB190304818
69991,255.84729,358.5783,35.485332,255.45218,337.79288,39.4059,219.85771,363.88214,41.933647,280.9732,383.00256,47.87532,237.11813,357.24493,40.56484,246.93256,373.33853,47.818687,246.36496,349.066,35.474987,253.32967,371.75934,36.273983,250.01642,344.06647,37.03221,236.11195,341.7255,37.033325,227.0352,327.13443,40.940773,184.16136,328.15988,35.069027,573421335.578994,2019-03-04 19:42:10.578994,GRB190304818
69992,257.83795,365.875,42.35209,247.59961,349.54086,39.992336,223.18614,358.19513,38.406044,284.87225,380.81064,41.59292,235.93498,353.7065,43.111042,253.98119,356.86707,47.4255,247.92339,343.56497,31.357899,267.4504,351.76395,39.607758,258.25406,333.69247,35.857735,231.60338,342.50653,36.837086,226.08572,344.02646,42.90535,186.09938,323.02936,39.37471,573421339.6750581,2019-03-04 19:42:14.675058,GRB190304818
69993,248.82295,367.25406,42.156765,236.44254,344.46893,46.661133,239.27971,375.47903,39.977936,269.76212,391.98886,35.902885,227.68382,344.26892,36.83697,249.46754,358.22992,43.504948,254.41211,337.12546,35.86858,264.49954,348.81,32.35169,249.81027,323.47983,40.753365,241.98077,342.29993,33.50503,215.88779,333.23514,36.830223,201.38454,315.39798,39.37577,573421343.771122,2019-03-04 19:42:18.771122,GRB190304818
69994,239.38579,374.86127,37.642975,246.04669,350.73907,42.739586,233.01353,365.6882,41.350594,267.58447,398.23785,41.393196,236.72112,353.12207,37.42859,249.67332,371.57034,45.662388,246.94916,335.1453,39.59026,275.26935,346.63547,33.722454,246.66585,342.4717,37.225185,248.07324,337.42664,34.879177,208.6224,338.30133,35.456017,190.20769,328.11316,39.177692,573421347.8671861,2019-03-04 19:42:22.867186,GRB190304818
69995,240.94257,355.23837,33.52415,253.87338,347.97318,40.97262,239.47423,350.58868,37.626064,271.32355,379.81375,46.29961,237.10011,348.20404,37.426544,250.44458,354.89447,50.559235,235.18596,343.56747,33.318012,273.72638,363.92276,38.4315,252.15997,337.97665,39.577557,236.71112,340.95807,32.724136,221.37225,343.61676,36.438263,178.6572,319.70236,39.7669,573421351.963258,2019-03-04 19:42:26.963258,GRB190304818
69996,233.50005,358.97446,40.97524,257.23953,363.31165,39.213345,238.2882,352.92517,37.23253,277.61255,387.08804,44.14334,236.3044,358.7673,34.28961,254.77234,367.65607,47.62283,240.08086,347.48032,34.297268,270.9863,372.16498,37.05963,245.68286,345.01398,39.379787,245.14758,357.23746,37.62457,224.70573,336.76474,36.242863,182.37578,330.0786,38.19901,573421356.05933,2019-03-04 19:42:31.059330,GRB190304818
69997,237.03854,356.8322,40.780827,249.18901,359.7654,35.486397,233.79205,358.23294,42.525463,270.72015,377.4388,45.316196,227.69579,358.59146,38.406517,248.87839,357.83618,50.36358,231.64929,340.81058,30.377022,266.05353,351.73178,35.094757,242.5646,349.73975,36.835335,236.32538,355.46786,36.448193,225.87563,339.8909,38.3969,186.09576,322.82718,39.178055,573421360.1553941,2019-03-04 19:42:35.155394,GRB190304818
69998,240.17725,369.97098,35.48741,247.80093,353.66525,37.836693,231.6228,369.38153,48.20576,280.86383,366.7705,38.834526,215.32253,350.51135,36.246284,259.084,369.4201,46.83894,254.40149,339.2673,32.92716,271.14505,348.58704,35.878193,239.8054,335.02228,40.163486,242.59538,341.74988,36.840008,223.33073,337.34695,34.283226,182.00305,327.7622,39.770313,573421364.2514579,2019-03-04 19:42:39.251458,GRB190304818
69999,238.99757,368.20135,36.85935,252.1394,355.8577,33.331024,235.15976,367.43713,43.700523,267.13147,385.39896,39.226357,211.40529,344.43976,37.422066,246.74011,375.49963,44.683674,243.4099,345.5166,35.864742,266.2542,358.99225,33.52686,249.61575,350.52008,41.733246,248.27438,342.9204,35.271816,229.22548,339.7239,35.6573,195.51346,332.84305,34.47933,573421368.347522,2019-03-04 19:42:43.347522,GRB190304818
70000,237.82693,363.50464,41.173664,262.33447,349.1911,39.80112,228.12616,368.64716,44.88049,268.74387,396.2501,42.959785,220.24088,358.3813,39.7766,254.58609,361.98654,38.80527,237.14221,342.1903,33.905457,264.29538,352.52454,38.23264,238.23102,335.4042,36.635857,258.67352,345.6819,38.99699,231.7838,331.51157,35.463116,181.99303,319.90808,33.695156,573421372.4435861,2019-03-04 19:42:47.443586,GRB190304818
70001,225.45204,356.41028,41.561596,259.8063,363.53275,41.17685,237.91347,360.59372,44.682266,279.90588,375.62704,41.387627,222.98541,365.2415,42.520065,255.1544,354.70773,42.525734,245.76418,335.13297,38.020935,260.371,351.9322,32.546375,240.40874,347.3877,37.031174,262.98666,346.2723,33.314255,230.00436,338.34543,40.750347,190.4136,312.85034,36.63307,573421376.53965,2019-03-04 19:42:51.539650,GRB190304818
70002,235.65662,355.6415,36.85811,250.57954,359.98752,40.390755,247.319,373.33017,42.918274,289.10928,383.45227,37.658737,236.13434,360.57028,45.46321,251.4633,362.59323,44.099174,243.01234,324.34308,43.703026,271.16428,346.84717,36.27288,235.48595,334.22546,39.77009,257.6944,346.07474,36.253582,229.01076,322.84836,39.37653,187.86748,327.15192,39.96347,573421380.635714,2019-03-04 19:42:55.635714,GRB190304818
70003,244.5005,371.16235,39.802406,247.20709,345.81546,35.875412,240.85605,358.83435,41.547176,283.80136,377.15964,38.245518,219.07619,368.9807,45.461246,253.22038,372.9709,40.96212,251.07019,335.93622,41.943027,258.20245,353.87656,35.289627,254.71709,331.1322,38.011627,247.69206,344.10385,31.745342,226.07375,325.0055,33.89147,188.8443,324.01294,41.33418,573421384.7317781,2019-03-04 19:42:59.731778,GRB190304818
70004,241.72282,342.0976,43.91396,250.55348,345.63834,35.09317,236.91576,358.9989,40.56374,269.85406,361.2436,40.59578,226.50194,354.64404,40.950607,251.2669,367.49255,43.51112,236.359,334.74393,38.413235,258.22116,362.13705,33.919716,249.42227,352.8747,38.990597,251.41835,346.8515,31.157846,232.35735,347.94827,33.89361,184.51624,315.7539,34.08262,573421388.827842,2019-03-04 19:43:03.827842,GRB190304818
70005,242.12875,348.78302,41.17169,251.34293,351.5272,37.25051,229.90816,379.06424,46.844032,273.58844,388.9074,41.773716,232.37886,339.35934,37.815445,256.33792,357.65805,42.13506,241.64594,350.22003,35.668743,266.64352,349.38144,35.487114,229.80101,329.32266,43.099934,263.20337,358.84244,36.64857,237.25407,330.90182,35.460766,196.48566,314.02444,35.261635,573421392.9239061,2019-03-04 19:43:07.923906,GRB190304818
70006,235.68463,371.1739,39.215412,249.004,338.6062,41.369953,232.64052,375.71347,40.57,277.30075,374.3756,44.124943,218.07469,346.8034,42.909576,250.64299,359.01324,43.700848,251.84174,340.81927,35.473427,256.82996,361.7185,37.838306,233.54536,352.0814,36.834335,246.91475,347.83624,38.017033,241.18169,339.73117,37.813213,192.54846,303.02386,33.886963,573421397.019978,2019-03-04 19:43:12.019978,GRB190304818
70007,234.1281,365.5065,36.668304,246.27666,345.88538,45.294514,243.80153,360.80276,41.548172,267.1394,386.78333,46.092335,222.76169,344.62427,42.12292,258.50348,362.37524,47.62422,250.67276,337.49686,34.886436,263.51593,364.09903,41.370434,230.96635,333.42218,38.200542,242.63179,360.02795,34.88567,234.33313,347.777,39.186142,190.40273,325.17337,35.45565,573421401.11605,2019-03-04 19:43:16.116050,GRB190304818
