,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp
95108,0.0,362.2437,44.69416,218.27547,348.47864,41.59843,227.57048,371.18536,0.0,256.40582,369.4654,0.0,285.75372,373.66824,0.0,260.56064,361.31638,43.821247,0.0,0.0,0.0,232.73329,0.0,0.0,0.0,393.272,46.714363,0.0,394.453,48.092587,170.01611,377.70416,0.0,0.0,387.5323,0.0,573622547.327676,2019-03-07 03:35:42.327676
95109,0.0,361.9365,44.61286,218.35233,348.23752,41.53533,227.87434,370.98224,0.0,256.40347,369.2954,0.0,285.75403,373.50214,0.0,260.64716,361.1035,43.762722,0.0,0.0,0.0,232.39258,0.0,0.0,0.0,392.91205,46.664307,0.0,394.18597,48.025105,170.31421,377.50653,0.0,0.0,387.1261,0.0,573622551.423743,2019-03-07 03:35:46.423743
95110,0.0,361.56137,44.524673,218.40674,347.93292,41.460335,228.20735,370.73096,0.0,256.33707,369.03204,0.0,285.65045,373.24225,0.0,260.711,360.81857,43.70026,0.0,0.0,0.0,231.96672,0.0,0.0,0.0,392.40674,46.61173,0.0,393.82703,47.951797,170.65068,377.22617,0.0,0.0,386.60147,0.0,573622555.519809,2019-03-07 03:35:50.519809
95111,0.0,361.21677,44.45091,218.4342,347.65158,41.397217,228.46144,370.48892,0.0,256.24118,368.7669,0.0,285.51392,372.97623,0.0,260.73267,360.5422,43.643764,0.0,0.0,0.0,231.5903,0.0,0.0,0.0,391.9328,46.562965,0.0,393.47974,47.885273,170.90189,376.94186,0.0,0.0,386.11432,0.0,573622559.615876,2019-03-07 03:35:54.615876
95112,0.0,360.84988,44.364086,218.47916,347.3535,41.324863,228.75856,370.23547,0.0,256.17456,368.5088,0.0,285.41278,372.72125,0.0,260.78003,360.25952,43.58112,0.0,0.0,0.0,231.18987,0.0,0.0,0.0,391.4443,46.508137,0.0,393.1238,47.811127,171.20894,376.6578,0.0,0.0,385.60043,0.0,573622563.711943,2019-03-07 03:35:58.711943
95113,0.0,360.45547,44.25861,218.55388,347.0346,41.241325,229.10063,369.95978,0.0,256.15952,368.273,0.0,285.37518,372.48764,0.0,260.85638,359.9686,43.506786,0.0,0.0,0.0,230.77509,0.0,0.0,0.0,390.95984,46.442085,0.0,392.7649,47.725224,171.58986,376.38126,0.0,0.0,385.06445,0.0,573622567.8080101,2019-03-07 03:36:02.808010
95114,0.0,360.1162,44.1863,218.57524,346.75784,41.179752,229.33447,369.71887,0.0,256.06274,368.00867,0.0,285.2367,372.22327,0.0,260.86954,359.6938,43.451252,0.0,0.0,0.0,230.4134,0.0,0.0,0.0,390.4878,46.39161,0.0,392.41498,47.65785,171.82347,376.08987,0.0,0.0,384.57642,0.0,573622571.904077,2019-03-07 03:36:06.904077
95115,0.0,359.70822,44.09867,218.59512,346.41998,41.102062,229.62793,369.43298,0.0,255.93852,367.68225,0.0,285.0476,371.89886,0.0,260.8845,359.3613,43.38888,0.0,0.0,0.0,229.96759,0.0,0.0,0.0,389.9062,46.335857,0.0,391.9954,47.58059,172.13284,375.74533,0.0,0.0,383.98862,0.0,573622576.0001521,2019-03-07 03:36:11.000152
95116,0.0,359.30515,43.99981,218.64673,346.09042,41.02099,229.94194,369.1466,0.0,255.87762,367.408,0.0,284.94336,371.6239,0.0,260.92905,359.04898,43.3183,0.0,0.0,0.0,229.54373,0.0,0.0,0.0,389.38,46.272255,0.0,391.6067,47.49656,172.48392,375.43524,0.0,0.0,383.42657,0.0,573622580.0962281,2019-03-07 03:36:15.096228
95117,0.0,358.9714,43.91949,218.69034,345.82227,40.95639,230.2015,368.91302,0.0,255.82686,367.1809,0.0,284.86877,371.39908,0.0,260.97223,358.7933,43.259075,0.0,0.0,0.0,229.19202,0.0,0.0,0.0,388.93988,46.21719,0.0,391.27673,47.424805,172.74951,375.168,0.0,0.0,382.95135,0.0,573622584.192296,2019-03-07 03:36:19.192296
95118,0.0,358.53806,43.818584,218.72906,345.46402,40.870544,230.52327,368.60406,0.0,255.73056,366.8629,0.0,284.70834,371.07907,0.0,261.00104,358.44852,43.18784,0.0,0.0,0.0,228.73026,0.0,0.0,0.0,388.35046,46.153404,0.0,390.84656,47.338264,173.1137,374.82095,0.0,0.0,382.33994,0.0,573622588.288363,2019-03-07 03:36:23.288363
95119,0.0,358.1399,43.73038,218.75327,345.13528,40.79526,230.78828,368.3154,0.0,255.62439,366.5549,0.0,284.541,370.76785,0.0,261.00925,358.12195,43.1226,0.0,0.0,0.0,228.31894,0.0,0.0,0.0,387.79523,46.09207,0.0,390.43378,47.25766,173.40485,374.47696,0.0,0.0,381.76453,0.0,573622592.38443,2019-03-07 03:36:27.384430
95120,0.0,357.7192,43.63274,218.77744,344.78616,40.712704,231.07188,368.01398,0.0,255.52045,366.22528,0.0,284.3763,370.44165,0.0,261.02905,357.77686,43.050163,0.0,0.0,0.0,227.88483,0.0,0.0,0.0,387.1939,46.022846,0.0,389.99176,47.16763,173.70639,374.10385,0.0,0.0,381.14682,0.0,573622596.4804971,2019-03-07 03:36:31.480497
95121,0.0,357.28128,43.513573,218.82617,344.4198,40.617825,231.3282,367.67014,0.0,255.49521,365.95078,0.0,284.3211,370.1606,0.0,261.0565,357.429,42.955532,0.0,0.0,0.0,227.49126,0.0,0.0,0.0,386.65836,45.93627,0.0,389.55762,47.06064,174.02649,373.73798,0.0,0.0,380.5384,0.0,573622600.5765641,2019-03-07 03:36:35.576564
95122,0.0,356.8656,43.425533,218.83684,344.07318,40.539013,231.58588,367.37012,0.0,255.3616,365.59897,0.0,284.11145,369.81067,0.0,261.06192,357.0781,42.886063,0.0,0.0,0.0,227.06177,0.0,0.0,0.0,386.0345,45.872677,0.0,389.10297,46.9745,174.28516,373.3435,0.0,0.0,379.91425,0.0,573622604.672631,2019-03-07 03:36:39.672631
95123,0.0,356.4443,43.33067,218.85727,343.72095,40.45347,231.84573,367.061,0.0,255.24998,365.26654,0.0,283.92334,369.47787,0.0,261.06665,356.72964,42.811573,0.0,0.0,0.0,226.63776,0.0,0.0,0.0,385.43097,45.804314,0.0,388.65442,46.884438,174.57689,372.9598,0.0,0.0,379.29453,0.0,573622608.768698,2019-03-07 03:36:43.768698
95124,0.0,355.98434,43.20361,218.90556,343.3325,40.349277,232.10474,366.69604,0.0,255.22607,364.98212,0.0,283.85855,369.18518,0.0,261.08643,356.3636,42.71165,0.0,0.0,0.0,226.22986,0.0,0.0,0.0,384.87314,45.712944,0.0,388.19745,46.772343,174.92476,372.57614,0.0,0.0,378.65607,0.0,573622612.864766,2019-03-07 03:36:47.864766
95125,0.0,355.56613,43.11323,218.9112,342.9828,40.266052,232.35152,366.39307,0.0,255.10173,364.6407,0.0,283.66797,368.8509,0.0,261.0858,356.01584,42.640476,0.0,0.0,0.0,225.80917,0.0,0.0,0.0,384.26465,45.645596,0.0,387.74542,46.684105,175.18744,372.18652,0.0,0.0,378.03696,0.0,573622616.9608421,2019-03-07 03:36:51.960842
95126,0.0,355.12775,43.008316,218.93658,342.61298,40.174458,232.59724,366.0562,0.0,255.01059,364.31604,0.0,283.50125,368.5187,0.0,261.0809,355.6519,42.557285,0.0,0.0,0.0,225.39386,0.0,0.0,0.0,383.66788,45.568993,0.0,387.28522,46.58661,175.49797,371.79318,0.0,0.0,377.40295,0.0,573622621.056917,2019-03-07 03:36:56.056917
95127,0.0,354.67755,42.90703,218.9511,342.2335,40.082764,232.85902,365.7206,0.0,254.88867,363.95996,0.0,283.2929,368.1607,0.0,261.07324,355.27582,42.478416,0.0,0.0,0.0,224.94904,0.0,0.0,0.0,383.02563,45.49578,0.0,386.80548,46.4909,175.81192,371.38263,0.0,0.0,376.7433,0.0,573622625.1529839,2019-03-07 03:37:00.152984
95128,0.0,354.26382,42.810734,218.96725,341.88727,39.997646,233.09631,365.412,0.0,254.79279,363.64606,0.0,283.13562,367.8481,0.0,261.0749,354.93643,42.402905,0.0,0.0,0.0,224.54752,0.0,0.0,0.0,382.4477,45.424007,0.0,386.36386,46.398773,176.08812,371.00394,0.0,0.0,376.13544,0.0,573622629.249052,2019-03-07 03:37:04.249052
95129,0.0,353.80258,42.68324,219.01566,341.49747,39.89307,233.35768,365.04608,0.0,254.76566,363.36224,0.0,283.05847,367.5538,0.0,261.0914,354.5709,42.304203,0.0,0.0,0.0,224.13376,0.0,0.0,0.0,381.88327,45.333466,0.0,385.90445,46.286606,176.45328,370.6207,0.0,0.0,375.49225,0.0,573622633.345119,2019-03-07 03:37:08.345119
95130,0.0,353.28012,42.572807,219.0263,341.06104,39.791225,233.68106,364.67078,0.0,254.59738,362.93677,0.0,282.77737,367.13037,0.0,261.08548,354.14203,42.22193,0.0,0.0,0.0,223.5839,0.0,0.0,0.0,381.10104,45.25582,0.0,385.3346,46.179684,176.83113,370.13632,0.0,0.0,374.7067,0.0,573622638.466977,2019-03-07 03:37:13.466977
95131,0.0,352.7056,42.42833,219.05548,340.57672,39.668957,233.97975,364.22256,0.0,254.50114,362.54175,0.0,282.58636,366.7251,0.0,261.06958,353.6779,42.11253,0.0,0.0,0.0,223.04803,0.0,0.0,0.0,380.325,45.14807,0.0,384.71924,46.04472,177.26083,369.6114,0.0,0.0,373.85767,0.0,573622644.0990701,2019-03-07 03:37:19.099070
95132,0.0,352.24515,42.32578,219.05908,340.18933,39.577274,234.22263,363.87628,0.0,254.3693,362.18338,0.0,282.353,366.36316,0.0,261.04065,353.29755,42.036556,0.0,0.0,0.0,222.59225,0.0,0.0,0.0,379.6454,45.07068,0.0,384.2042,45.94404,177.59213,369.1676,0.0,0.0,373.15247,0.0,573622648.7053721,2019-03-07 03:37:23.705372
95133,0.0,351.83633,42.239063,219.0546,339.84564,39.49795,234.43764,363.57297,0.0,254.23474,361.85126,0.0,282.12158,366.03015,0.0,261.0097,352.95703,41.972935,0.0,0.0,0.0,222.18036,0.0,0.0,0.0,379.02344,45.004635,0.0,383.73914,45.856934,177.87907,368.7653,0.0,0.0,372.51807,0.0,573622652.801439,2019-03-07 03:37:27.801439
95134,0.0,351.38638,42.12083,219.07855,339.46313,39.39946,234.6568,363.21295,0.0,254.17842,361.55478,0.0,281.99536,365.72305,0.0,260.99323,352.59195,41.88381,0.0,0.0,0.0,221.77888,0.0,0.0,0.0,378.43488,44.916374,0.0,383.2622,45.748802,178.22095,368.35855,0.0,0.0,371.86047,0.0,573622656.897506,2019-03-07 03:37:31.897506
95135,0.0,350.97336,42.03121,219.0769,339.11707,39.31861,234.87352,362.9057,0.0,254.0517,361.2259,0.0,281.78064,365.39355,0.0,260.97107,352.25137,41.817276,0.0,0.0,0.0,221.36508,0.0,0.0,0.0,377.8145,44.847244,0.0,382.7933,45.658768,178.4995,367.9523,0.0,0.0,371.2218,0.0,573622660.993582,2019-03-07 03:37:35.993582
95136,0.0,350.56003,41.938183,219.08115,338.7694,39.23582,235.09102,362.59338,0.0,253.9324,360.90823,0.0,281.56137,365.06866,0.0,260.9457,351.9136,41.749767,0.0,0.0,0.0,220.9488,0.0,0.0,0.0,377.2,44.777596,0.0,382.3281,45.567688,178.80858,367.55328,0.0,0.0,370.58514,0.0,573622665.089658,2019-03-07 03:37:40.089658
95137,0.0,350.15256,41.83714,219.09619,338.42325,39.1497,235.29846,362.27304,0.0,253.84941,360.62442,0.0,281.38953,364.77173,0.0,260.92163,351.58398,41.67618,0.0,0.0,0.0,220.5581,0.0,0.0,0.0,376.63843,44.704605,0.0,381.88986,45.474037,179.14001,367.18356,0.0,0.0,369.9815,0.0,573622669.1857259,2019-03-07 03:37:44.185726
95138,0.0,349.74124,41.74428,219.09666,338.07343,39.066895,235.5223,361.96207,0.0,253.72925,360.30963,0.0,281.17587,364.45157,0.0,260.89734,351.24863,41.609863,0.0,0.0,0.0,220.13855,0.0,0.0,0.0,376.0465,44.640274,0.0,381.44775,45.386887,179.46399,366.81244,0.0,0.0,369.3759,0.0,573622673.2817941,2019-03-07 03:37:48.281794
95139,0.0,349.3619,41.647625,219.10207,337.74966,38.985615,235.69032,361.66086,0.0,253.65512,360.04803,0.0,281.02496,364.18137,0.0,260.87186,350.94382,41.54114,0.0,0.0,0.0,219.78636,0.0,0.0,0.0,375.53473,44.569305,0.0,381.03638,45.298855,179.75262,366.4623,0.0,0.0,368.81787,0.0,573622677.377861,2019-03-07 03:37:52.377861
95140,0.0,348.96313,41.549942,219.10248,337.40674,38.901234,235.87483,361.34875,0.0,253.55391,359.75772,0.0,280.81332,363.87936,0.0,260.8426,350.6226,41.476707,0.0,0.0,0.0,219.39355,0.0,0.0,0.0,374.97314,44.502342,0.0,380.60065,45.213417,180.08112,366.0956,0.0,0.0,368.23007,0.0,573622681.473928,2019-03-07 03:37:56.473928
95141,0.0,348.55673,41.45916,219.08592,337.0583,38.81981,236.05855,361.04013,0.0,253.41595,359.43256,0.0,280.55948,363.54926,0.0,260.81335,350.29214,41.418293,0.0,0.0,0.0,218.97568,0.0,0.0,0.0,374.36713,44.43866,0.0,380.14093,45.131294,180.37575,365.70248,0.0,0.0,367.61948,0.0,573622685.5699961,2019-03-07 03:38:00.569996
95142,0.0,348.14944,41.352108,219.09354,336.70847,38.730816,236.23218,360.71106,0.0,253.34712,359.15884,0.0,280.41174,363.26416,0.0,260.78754,349.9646,41.341908,0.0,0.0,0.0,218.60513,0.0,0.0,0.0,373.8297,44.359993,0.0,379.70374,45.03519,180.68536,365.33014,0.0,0.0,367.0273,0.0,573622689.666064,2019-03-07 03:38:04.666064
95143,0.0,348.21512,40.485233,220.55411,336.9803,38.182877,237.37834,360.6549,0.0,256.0422,362.03796,0.0,282.9508,365.95477,0.0,261.88165,351.54288,40.816414,0.0,0.0,0.0,217.73453,0.0,0.0,0.0,374.34586,43.565506,0.0,379.65527,44.245255,184.8106,365.77917,0.0,0.0,365.9422,0.0,573622693.7621319,2019-03-07 03:38:08.762132
95144,0.0,347.78268,40.38381,220.54996,336.60577,38.091473,237.58101,360.31366,0.0,255.91772,361.6781,0.0,282.7187,365.58878,0.0,261.85364,351.16098,40.73592,0.0,0.0,0.0,217.33015,0.0,0.0,0.0,373.68387,43.48091,0.0,379.15356,44.14534,185.11261,365.3435,0.0,0.0,365.2611,0.0,573622697.8581991,2019-03-07 03:38:12.858199
95145,0.0,347.31122,40.271923,220.53568,336.19373,37.991695,237.76753,359.92957,0.0,255.79266,361.2922,0.0,282.4843,365.19586,0.0,261.8095,350.74066,40.64625,0.0,0.0,0.0,216.91183,0.0,0.0,0.0,372.97217,43.38352,0.0,378.60107,44.033524,185.42197,364.8582,0.0,0.0,364.51807,0.0,573622701.9542751,2019-03-07 03:38:16.954275
95146,0.0,346.86722,40.166817,220.50931,335.80435,37.90198,237.86336,359.54083,0.0,255.7114,360.95648,0.0,282.33145,364.84964,0.0,261.74396,350.34274,40.556896,0.0,0.0,0.0,216.57198,0.0,0.0,0.0,372.34723,43.28386,0.0,378.07288,43.92358,185.64339,364.3843,0.0,0.0,363.82562,0.0,573622706.0503521,2019-03-07 03:38:21.050352
95147,0.0,346.3896,40.05489,220.48453,335.38492,37.8026,238.02335,359.14395,0.0,255.58504,360.56497,0.0,282.0987,364.4504,0.0,261.68573,349.91235,40.46641,0.0,0.0,0.0,216.16295,0.0,0.0,0.0,371.63373,43.18359,0.0,377.50928,43.810184,185.93216,363.88498,0.0,0.0,363.07556,0.0,573622710.146419,2019-03-07 03:38:25.146419
95148,0.0,345.93777,39.954502,220.46988,334.99133,37.70841,238.22215,358.78482,0.0,255.42865,360.1739,0.0,281.80496,364.05,0.0,261.6424,349.50906,40.386307,0.0,0.0,0.0,215.73666,0.0,0.0,0.0,370.9128,43.097977,0.0,376.97427,43.70686,186.25232,363.41568,0.0,0.0,362.35226,0.0,573622714.242486,2019-03-07 03:38:29.242486
95149,0.0,345.50052,39.851524,220.4646,334.6122,37.61713,238.35408,358.40738,0.0,255.36043,359.84973,0.0,281.6499,363.71585,0.0,261.6026,349.12683,40.29864,0.0,0.0,0.0,215.39081,0.0,0.0,0.0,370.2749,43.00378,0.0,376.44812,43.597706,186.51076,362.94733,0.0,0.0,361.64948,0.0,573622718.3385541,2019-03-07 03:38:33.338554
95150,0.0,345.05185,39.748074,220.45786,334.2226,37.52248,238.52309,358.0351,0.0,255.25345,359.49197,0.0,281.42853,363.3485,0.0,261.56393,348.7313,40.213474,0.0,0.0,0.0,215.00525,0.0,0.0,0.0,369.58688,42.912193,0.0,375.91046,43.489326,186.80786,362.47177,0.0,0.0,360.92438,0.0,573622722.434622,2019-03-07 03:38:37.434622
95151,0.0,344.6363,39.65324,220.44876,333.8625,37.436695,238.65913,357.68298,0.0,255.15921,359.16644,0.0,281.2307,363.01178,0.0,261.51968,348.3655,40.13377,0.0,0.0,0.0,214.65811,0.0,0.0,0.0,368.95374,42.825867,0.0,375.4047,43.38729,187.0687,362.02234,0.0,0.0,360.24716,0.0,573622726.53069,2019-03-07 03:38:41.530690
95152,0.0,344.194,39.549625,220.44453,333.4796,37.34072,238.852,357.32977,0.0,255.01987,358.79852,0.0,280.94836,362.63208,0.0,261.47766,347.97968,40.051067,0.0,0.0,0.0,214.246,0.0,0.0,0.0,368.24625,42.73705,0.0,374.8772,43.28058,187.40839,361.55905,0.0,0.0,359.52423,0.0,573622730.6267581,2019-03-07 03:38:45.626758
95153,0.0,343.76627,39.447796,220.44046,333.11017,37.249043,238.99864,356.97076,0.0,254.92432,358.46698,0.0,280.74146,362.289,0.0,261.4338,347.6081,39.966045,0.0,0.0,0.0,213.88507,0.0,0.0,0.0,367.5939,42.645336,0.0,374.3603,43.173073,187.69576,361.0998,0.0,0.0,358.82462,0.0,573622734.722826,2019-03-07 03:38:49.722826
95154,0.0,343.32495,39.340847,220.43182,332.72736,37.154865,239.1187,356.59125,0.0,254.85469,358.1405,0.0,280.57257,361.95242,0.0,261.3955,347.22733,39.879818,0.0,0.0,0.0,213.53531,0.0,0.0,0.0,366.94754,42.54981,0.0,373.82657,43.064503,187.96176,360.62344,0.0,0.0,358.11346,0.0,573622738.8188941,2019-03-07 03:38:53.818894
95155,0.0,342.85788,39.236904,220.4064,332.3171,37.06283,239.24788,356.20276,0.0,254.7351,357.76013,0.0,280.30182,361.55554,0.0,261.34473,346.81415,39.807556,0.0,0.0,0.0,213.14313,0.0,0.0,0.0,366.23047,42.465336,0.0,373.25485,42.96579,188.23907,360.11218,0.0,0.0,357.36218,0.0,573622742.9149611,2019-03-07 03:38:57.914961
95156,0.0,342.3692,39.12649,220.38571,331.88797,36.966427,239.39923,355.80008,0.0,254.62318,357.36993,0.0,280.02994,361.1479,0.0,261.30957,346.38556,39.732925,0.0,0.0,0.0,212.72429,0.0,0.0,0.0,365.47827,42.380344,0.0,372.65796,42.864548,188.5465,359.5856,0.0,0.0,356.5722,0.0,573622747.0110371,2019-03-07 03:39:02.011037
95157,0.0,341.94736,39.029743,220.36746,331.5216,36.885494,239.5077,355.4295,0.0,254.55087,357.06253,0.0,279.8369,360.81635,0.0,261.28046,346.02103,39.65587,0.0,0.0,0.0,212.35419,0.0,0.0,0.0,364.82864,42.30205,0.0,372.13214,42.76468,188.83606,359.13602,0.0,0.0,355.87036,0.0,573622751.1071141,2019-03-07 03:39:06.107114
95158,0.0,341.4866,38.92456,220.35379,331.12064,36.794968,239.68852,355.06,0.0,254.44806,356.70306,0.0,279.57272,360.43973,0.0,261.29028,345.63077,39.588596,0.0,0.0,0.0,211.90689,0.0,0.0,0.0,364.09537,42.229362,0.0,371.57553,42.673508,189.18474,358.6644,0.0,0.0,355.11853,0.0,573622755.203182,2019-03-07 03:39:10.203182
95159,0.0,341.08432,38.833904,220.32773,330.7696,36.718987,239.75148,354.68954,0.0,254.37735,356.40887,0.0,279.3814,360.11722,0.0,261.24573,345.27588,39.51161,0.0,0.0,0.0,211.57877,0.0,0.0,0.0,363.47174,42.14926,0.0,371.06107,42.57605,189.43777,358.21338,0.0,0.0,354.43835,0.0,573622759.2992501,2019-03-07 03:39:14.299250
95160,0.0,340.62677,38.732304,220.29889,330.3672,36.63094,239.88289,354.30438,0.0,254.26076,356.04376,0.0,279.09235,359.72803,0.0,261.22705,344.8773,39.44341,0.0,0.0,0.0,211.16017,0.0,0.0,0.0,362.74142,42.073605,0.0,370.49844,42.48558,189.76028,357.72498,0.0,0.0,353.68918,0.0,573622763.395318,2019-03-07 03:39:18.395318
95161,0.0,340.1852,38.632072,220.27838,329.9815,36.545834,240.0035,353.92163,0.0,254.17822,355.71072,0.0,278.86984,359.37167,0.0,261.21716,344.4946,39.368008,0.0,0.0,0.0,210.77084,0.0,0.0,0.0,362.0498,41.99469,0.0,369.95203,42.390064,190.06207,357.25186,0.0,0.0,352.95813,0.0,573622767.4913859,2019-03-07 03:39:22.491386
95162,0.0,339.7462,38.534397,220.24379,329.59473,36.462967,240.07948,353.5241,0.0,254.08478,355.37714,0.0,278.63324,359.00815,0.0,261.16882,344.10468,39.2902,0.0,0.0,0.0,210.40553,0.0,0.0,0.0,361.3679,41.91268,0.0,369.40002,42.290943,190.3455,356.76865,0.0,0.0,352.23022,0.0,573622771.5874541,2019-03-07 03:39:26.587454
95163,0.0,339.2704,38.43256,220.19702,329.16986,36.374935,240.1832,353.10797,0.0,253.95892,354.99225,0.0,278.33282,358.59375,0.0,261.13452,343.68115,39.221287,0.0,0.0,0.0,209.9886,0.0,0.0,0.0,360.61328,41.83381,0.0,368.80432,42.198586,190.64288,356.24243,0.0,0.0,351.45584,0.0,573622775.683522,2019-03-07 03:39:30.683522
95164,0.0,338.8315,38.337807,220.15472,328.77957,36.29412,240.24738,352.70496,0.0,253.86145,354.65497,0.0,278.08774,358.22302,0.0,261.08502,343.28915,39.14741,0.0,0.0,0.0,209.6257,0.0,0.0,0.0,359.9251,41.752243,0.0,368.2425,42.10205,190.90866,355.74545,0.0,0.0,350.72617,0.0,573622779.7795901,2019-03-07 03:39:34.779590
95165,0.0,338.38785,38.242573,220.1188,328.38608,36.21178,240.33667,352.3084,0.0,253.7633,354.31177,0.0,277.83582,357.84805,0.0,261.05566,342.8986,39.076405,0.0,0.0,0.0,209.24458,0.0,0.0,0.0,359.22037,41.671844,0.0,367.67682,42.00778,191.18643,355.24747,0.0,0.0,349.98816,0.0,573622783.875658,2019-03-07 03:39:38.875658
95166,0.0,337.94806,38.145935,220.0797,327.9944,36.129074,240.40144,351.9024,0.0,253.66815,353.9749,0.0,277.58533,357.4753,0.0,261.01007,342.5053,39.001083,0.0,0.0,0.0,208.87949,0.0,0.0,0.0,358.52585,41.587025,0.0,367.1124,41.908512,191.46507,354.7491,0.0,0.0,349.25232,0.0,573622787.971734,2019-03-07 03:39:42.971734
95167,0.0,337.49948,38.048832,220.0333,327.59244,36.04511,240.46512,351.4912,0.0,253.55447,353.62012,0.0,277.30252,357.08365,0.0,260.95645,342.10107,38.92847,0.0,0.0,0.0,208.50354,0.0,0.0,0.0,357.81497,41.503258,0.0,366.53995,41.811363,191.74739,354.24185,0.0,0.0,348.51004,0.0,573622792.06781,2019-03-07 03:39:47.067810
