,n0_r0,n0_r1,n0_r2,n1_r0,n1_r1,n1_r2,n2_r0,n2_r1,n2_r2,n3_r0,n3_r1,n3_r2,n4_r0,n4_r1,n4_r2,n5_r0,n5_r1,n5_r2,n6_r0,n6_r1,n6_r2,n7_r0,n7_r1,n7_r2,n8_r0,n8_r1,n8_r2,n9_r0,n9_r1,n9_r2,na_r0,na_r1,na_r2,nb_r0,nb_r1,nb_r2,met,timestamp
69906,0.0,339.7717,40.037907,182.5174,321.54486,38.1383,141.23888,321.0258,0.0,264.31357,370.3791,0.0,278.6987,367.32364,0.0,199.69177,337.01062,43.186783,0.0,0.0,0.0,252.8844,0.0,0.0,0.0,348.32684,33.29426,0.0,330.64658,33.985695,196.37149,319.53293,0.0,0.0,322.9245,0.0,573420983.3172929,2019-03-04 19:36:18.317293
69907,0.0,342.39963,40.616146,186.7898,324.63348,38.733753,145.23521,323.2439,0.0,266.34235,373.53162,0.0,276.6513,368.6397,0.0,201.92116,339.8948,43.931522,0.0,0.0,0.0,256.95016,0.0,0.0,0.0,352.9752,34.631836,0.0,333.56485,34.79322,198.17354,322.80847,0.0,0.0,326.97836,0.0,573420987.4133589,2019-03-04 19:36:22.413359
69908,0.0,342.39264,40.61456,186.82495,324.6357,38.733932,145.26491,323.23114,0.0,266.40396,373.50555,0.0,276.73782,368.6184,0.0,202.0916,339.89325,43.916058,0.0,0.0,0.0,256.931,0.0,0.0,0.0,352.95105,34.62789,0.0,333.51288,34.796463,197.91547,322.7295,0.0,0.0,326.95782,0.0,573420991.509425,2019-03-04 19:36:26.509425
69909,0.0,342.38757,40.615158,186.85515,324.6419,38.73593,145.29398,323.22168,0.0,266.4672,373.49384,0.0,276.8343,368.61673,0.0,202.25966,339.90018,43.90473,0.0,0.0,0.0,256.91547,0.0,0.0,0.0,352.95764,34.63147,0.0,333.47705,34.804546,197.66354,322.67633,0.0,0.0,326.9629,0.0,573420995.605491,2019-03-04 19:36:30.605491
69910,0.0,342.41928,40.611267,186.92686,324.66855,38.733547,145.37709,323.26617,0.0,266.53262,373.4417,0.0,276.91113,368.56476,0.0,202.4769,339.90866,43.88319,0.0,0.0,0.0,256.8726,0.0,0.0,0.0,352.83588,34.600792,0.0,333.40414,34.79565,197.3978,322.5369,0.0,0.0,326.86346,0.0,573420999.701557,2019-03-04 19:36:34.701557
69911,0.0,342.44803,40.614517,186.97733,324.70062,38.73842,145.43486,323.30136,0.0,266.59848,373.43106,0.0,277.00342,368.5618,0.0,202.66783,339.93698,43.873585,0.0,0.0,0.0,256.848,0.0,0.0,0.0,352.8039,34.594772,0.0,333.37375,34.801517,197.15448,322.46878,0.0,0.0,326.84216,0.0,573421003.797622,2019-03-04 19:36:38.797622
69912,0.0,342.483,40.7113,186.89607,324.86163,38.840492,145.30733,323.24847,0.0,266.82507,374.00778,0.0,277.37912,369.2074,0.0,202.7804,340.27982,44.01511,0.0,0.0,0.0,257.12067,0.0,0.0,0.0,353.98022,34.923904,0.0,333.87885,35.012497,196.98514,323.29297,0.0,0.0,327.86383,0.0,573421007.893687,2019-03-04 19:36:42.893687
69913,0.0,342.7432,40.814877,187.14948,325.22684,38.955894,145.61559,323.49615,0.0,267.16306,374.62228,0.0,277.62012,369.7953,0.0,203.2321,340.7743,44.17509,0.0,0.0,0.0,257.4423,0.0,0.0,0.0,355.03702,35.23996,0.0,334.4723,35.244217,196.86288,324.08865,0.0,0.0,328.81213,0.0,573421011.989761,2019-03-04 19:36:46.989761
69914,0.0,343.03543,40.897625,187.47748,325.60327,39.049427,146.03339,323.80768,0.0,267.46954,375.16714,0.0,277.73474,370.27634,0.0,203.66188,341.2443,44.31766,0.0,0.0,0.0,257.7595,0.0,0.0,0.0,355.93976,35.51066,0.0,335.04434,35.450966,196.88235,324.8162,0.0,0.0,329.64667,0.0,573421016.085835,2019-03-04 19:36:51.085835
69915,0.0,343.37363,40.926098,187.99585,325.98157,39.09216,146.59657,324.1439,0.0,267.93118,375.6202,0.0,277.8332,370.58282,0.0,204.29434,341.66684,44.402805,0.0,0.0,0.0,258.1229,0.0,0.0,0.0,356.48962,35.671566,0.0,335.42847,35.578995,196.89507,325.23846,0.0,0.0,330.14893,0.0,573421020.181901,2019-03-04 19:36:55.181901
69916,0.0,343.84406,40.953358,188.60678,326.4717,39.13263,147.21371,324.60284,0.0,268.48642,376.149,0.0,277.98462,370.94342,0.0,205.00168,342.18927,44.477875,0.0,0.0,0.0,258.57834,0.0,0.0,0.0,357.02176,35.793747,0.0,335.85364,35.680054,196.93622,325.6555,0.0,0.0,330.635,0.0,573421024.277966,2019-03-04 19:36:59.277966
69917,0.0,343.91565,40.904625,188.95758,326.56592,39.093704,147.54388,324.62512,0.0,268.8201,376.29868,0.0,278.01532,370.96378,0.0,205.41673,342.27878,44.465214,0.0,0.0,0.0,258.86215,0.0,0.0,0.0,357.2644,35.840126,0.0,335.95105,35.70803,196.8852,325.76196,0.0,0.0,330.81946,0.0,573421028.3740311,2019-03-04 19:37:03.374031
69918,0.0,343.93875,40.844063,189.31285,326.61746,39.04534,147.90118,324.6269,0.0,269.10382,376.362,0.0,278.00153,370.8988,0.0,205.82962,342.30798,44.438137,0.0,0.0,0.0,259.07285,0.0,0.0,0.0,357.3708,35.857254,0.0,335.9608,35.70999,196.7989,325.757,0.0,0.0,330.8725,0.0,573421032.4700971,2019-03-04 19:37:07.470097
69919,0.0,343.9813,40.792645,189.67334,326.6803,39.00541,148.26694,324.65903,0.0,269.3601,376.38196,0.0,277.96353,370.7892,0.0,206.25673,342.33206,44.40807,0.0,0.0,0.0,259.2382,0.0,0.0,0.0,357.36203,35.851036,0.0,335.91592,35.70056,196.66263,325.65967,0.0,0.0,330.82773,0.0,573421036.5661631,2019-03-04 19:37:11.566163
69920,0.0,344.18164,40.79222,189.99242,326.88382,39.013084,148.59491,324.8692,0.0,269.57785,376.53333,0.0,277.9579,370.84464,0.0,206.60176,342.51724,44.424145,0.0,0.0,0.0,259.41373,0.0,0.0,0.0,357.45477,35.86865,0.0,336.03204,35.71961,196.64711,325.72183,0.0,0.0,330.9105,0.0,573421040.6622281,2019-03-04 19:37:15.662228
69921,0.0,344.56296,40.79507,190.59006,327.2748,39.03235,149.22592,325.27795,0.0,269.98892,376.84497,0.0,277.94815,370.97812,0.0,207.25764,342.89017,44.468067,0.0,0.0,0.0,259.72214,0.0,0.0,0.0,357.6504,35.91658,0.0,336.27118,35.76616,196.6541,325.87305,0.0,0.0,331.08893,0.0,573421046.294318,2019-03-04 19:37:21.294318
69922,0.0,345.43338,40.806225,191.8978,328.1643,39.08077,150.6302,326.21698,0.0,270.94785,377.61615,0.0,278.01434,371.37546,0.0,208.73167,343.78354,44.58536,0.0,0.0,0.0,260.38968,0.0,0.0,0.0,358.16113,36.05332,0.0,336.86328,35.88798,196.7295,326.31857,0.0,0.0,331.5799,0.0,573421051.926408,2019-03-04 19:37:26.926408
69923,0.0,346.26257,40.855534,192.86969,328.98648,39.15277,151.67233,327.1214,0.0,271.6423,378.3041,0.0,278.09442,371.80698,0.0,209.76312,344.6182,44.696835,0.0,0.0,0.0,260.91586,0.0,0.0,0.0,358.57245,36.145943,0.0,337.4441,35.9795,196.90608,326.76144,0.0,0.0,332.02234,0.0,573421056.0224811,2019-03-04 19:37:31.022481
69924,0.0,347.02176,40.88434,193.81491,329.7421,39.206276,152.6793,327.9619,0.0,272.30594,378.8852,0.0,278.1566,372.14325,0.0,210.76097,345.37527,44.780857,0.0,0.0,0.0,261.40262,0.0,0.0,0.0,358.84946,36.2051,0.0,337.93573,36.041134,197.04431,327.09598,0.0,0.0,332.3551,0.0,573421060.1185551,2019-03-04 19:37:35.118555
69925,0.0,347.3021,40.82729,194.55907,330.05286,39.178074,153.4992,328.2997,0.0,272.73285,379.0109,0.0,278.01825,372.04047,0.0,211.5379,345.63156,44.776676,0.0,0.0,0.0,261.69107,0.0,0.0,0.0,358.82178,36.209496,0.0,338.04242,36.043568,197.0134,327.07394,0.0,0.0,332.36224,0.0,573421064.2146201,2019-03-04 19:37:39.214620
69926,0.0,347.33002,40.461765,197.97913,330.521,38.921947,157.27742,328.4303,0.0,273.33588,378.15936,0.0,274.9796,369.62094,0.0,213.19987,345.16818,44.455956,0.0,0.0,0.0,263.60815,0.0,0.0,0.0,358.67157,36.21205,0.0,337.98984,35.82894,197.71196,326.8042,0.0,0.0,332.23395,0.0,573421068.310685,2019-03-04 19:37:43.310685
69927,0.0,347.71393,40.460217,198.56143,330.91458,38.943356,157.95322,328.88922,0.0,273.5965,378.3683,0.0,274.81952,369.65002,0.0,213.71503,345.51578,44.490765,0.0,0.0,0.0,263.85617,0.0,0.0,0.0,358.73114,36.2319,0.0,338.24707,35.84901,197.86429,326.95694,0.0,0.0,332.35147,0.0,573421072.40675,2019-03-04 19:37:47.406750
69928,0.0,347.9753,40.4294,199.09195,331.18655,38.929443,158.5695,329.21512,0.0,273.8353,378.4579,0.0,274.6605,369.57074,0.0,214.18398,345.72513,44.482655,0.0,0.0,0.0,264.06686,0.0,0.0,0.0,358.66772,36.208603,0.0,338.37714,35.833244,197.9553,326.97928,0.0,0.0,332.3373,0.0,573421076.502815,2019-03-04 19:37:51.502815
69929,0.0,348.34848,40.43487,199.59024,331.5581,38.942703,159.16223,329.66687,0.0,274.05612,378.66058,0.0,274.5358,369.63507,0.0,214.59944,346.05637,44.50304,0.0,0.0,0.0,264.28137,0.0,0.0,0.0,358.69574,36.200768,0.0,338.6266,35.83706,198.13467,327.12625,0.0,0.0,332.42416,0.0,573421080.598881,2019-03-04 19:37:55.598881
69930,0.0,352.31195,40.917385,206.46524,336.4962,39.658585,167.29716,334.2977,0.0,276.71573,382.69293,0.0,271.7595,371.31995,0.0,219.46228,350.91824,45.367237,0.0,0.0,0.0,267.78488,0.0,0.0,0.0,362.63678,37.603645,0.0,342.8715,36.605637,201.62923,331.76984,0.0,0.0,336.63577,0.0,573421084.694946,2019-03-04 19:37:59.694946
69931,0.0,352.67715,40.932583,206.95462,336.86172,39.67628,167.88951,334.7456,0.0,276.8633,382.8513,0.0,271.54297,371.3354,0.0,219.8214,351.2369,45.382156,0.0,0.0,0.0,267.9554,0.0,0.0,0.0,362.60318,37.578583,0.0,343.08337,36.599255,201.79892,331.86813,0.0,0.0,336.67926,0.0,573421088.7910111,2019-03-04 19:38:03.791011
69932,0.0,353.02127,40.949265,207.40878,337.2051,39.692375,168.4356,335.1671,0.0,276.99197,382.9924,0.0,271.33502,371.34393,0.0,220.14143,351.53104,45.39326,0.0,0.0,0.0,268.11557,0.0,0.0,0.0,362.56433,37.54972,0.0,343.27756,36.589077,201.95584,331.95337,0.0,0.0,336.71414,0.0,573421092.887076,2019-03-04 19:38:07.887076
69933,0.0,353.41388,40.985783,207.81421,337.59064,39.724575,168.90498,335.62878,0.0,277.1058,383.19543,0.0,271.16217,371.4372,0.0,220.3841,351.87564,45.417854,0.0,0.0,0.0,268.304,0.0,0.0,0.0,362.6069,37.52769,0.0,343.523,36.586426,202.13538,332.09732,0.0,0.0,336.81552,0.0,573421096.983149,2019-03-04 19:38:11.983149
69934,0.0,353.74515,40.999096,208.2436,337.9179,39.735172,169.41475,336.0334,0.0,277.21683,383.31805,0.0,270.95468,371.43594,0.0,220.66203,352.14682,45.418438,0.0,0.0,0.0,268.4646,0.0,0.0,0.0,362.5543,37.484097,0.0,343.69855,36.565163,202.28845,332.16122,0.0,0.0,336.82892,0.0,573421101.079222,2019-03-04 19:38:16.079222
69935,0.0,353.99664,40.99005,208.6817,338.17166,39.724743,169.95549,336.364,0.0,277.315,383.35083,0.0,270.7143,371.3355,0.0,220.97139,352.3326,45.396008,0.0,0.0,0.0,268.57733,0.0,0.0,0.0,362.40234,37.424828,0.0,343.7952,36.528065,202.40585,332.14206,0.0,0.0,336.7513,0.0,573421105.175287,2019-03-04 19:38:20.175287
69936,0.0,354.34445,41.013477,209.09438,338.51047,39.742397,170.44862,336.79034,0.0,277.41476,383.48627,0.0,270.5106,371.35504,0.0,221.23189,352.6235,45.404106,0.0,0.0,0.0,268.7245,0.0,0.0,0.0,362.3463,37.38238,0.0,343.97928,36.511124,202.56622,332.21194,0.0,0.0,336.76785,0.0,573421109.271353,2019-03-04 19:38:24.271353
69937,0.0,354.6455,41.022865,209.52011,338.80453,39.74655,170.96922,337.1739,0.0,277.50497,383.55954,0.0,270.27347,371.3004,0.0,221.51512,352.8614,45.397755,0.0,0.0,0.0,268.8381,0.0,0.0,0.0,362.20673,37.326126,0.0,344.10474,36.48228,202.70851,332.21606,0.0,0.0,336.71225,0.0,573421113.367418,2019-03-04 19:38:28.367418
69938,0.0,354.86716,41.000378,209.99387,339.026,39.721943,171.56612,337.48462,0.0,277.60837,383.53604,0.0,269.9978,371.1242,0.0,221.87854,353.01334,45.361996,0.0,0.0,0.0,268.90717,0.0,0.0,0.0,361.93793,37.24642,0.0,344.13715,36.43077,202.81717,332.11758,0.0,0.0,336.54114,0.0,573421117.4634821,2019-03-04 19:38:32.463482
69939,0.0,355.13864,40.99452,210.45578,339.29266,39.71349,172.15297,337.85165,0.0,277.6983,383.56363,0.0,269.72375,371.01007,0.0,222.21614,353.2213,45.34576,0.0,0.0,0.0,268.98505,0.0,0.0,0.0,361.72748,37.18296,0.0,344.2297,36.395256,202.96135,332.08118,0.0,0.0,336.43045,0.0,573421121.559547,2019-03-04 19:38:36.559547
69940,0.0,355.45444,40.99215,210.96971,339.60107,39.7078,172.78998,338.26343,0.0,277.8306,383.62064,0.0,269.46112,370.91064,0.0,222.60426,353.46896,45.33158,0.0,0.0,0.0,269.09286,0.0,0.0,0.0,361.51453,37.11724,0.0,344.3402,36.359577,203.11288,332.05078,0.0,0.0,336.3235,0.0,573421125.655612,2019-03-04 19:38:40.655612
69941,0.0,355.73367,40.96413,211.55605,339.88126,39.678925,173.52641,338.64624,0.0,278.00156,383.62714,0.0,269.18094,370.73407,0.0,223.09834,353.67603,45.295788,0.0,0.0,0.0,269.18338,0.0,0.0,0.0,361.22684,37.036545,0.0,344.40823,36.309536,203.25208,331.97226,0.0,0.0,336.15277,0.0,573421129.751677,2019-03-04 19:38:44.751677
69942,0.0,356.0165,40.93534,212.16916,340.16663,39.64867,174.31653,339.0484,0.0,278.16376,383.62155,0.0,268.87186,370.5409,0.0,223.62447,353.8891,45.261337,0.0,0.0,0.0,269.2457,0.0,0.0,0.0,360.91217,36.95661,0.0,344.48013,36.261322,203.40504,331.8946,0.0,0.0,335.96976,0.0,573421133.8477421,2019-03-04 19:38:48.847742
69943,0.0,356.34933,40.919224,212.8141,340.5025,39.630436,175.16116,339.51743,0.0,278.3094,383.64667,0.0,268.51782,370.37155,0.0,224.16017,354.15482,45.24106,0.0,0.0,0.0,269.30743,0.0,0.0,0.0,360.6217,36.88852,0.0,344.60443,36.22481,203.60258,331.86618,0.0,0.0,335.82678,0.0,573421137.9438059,2019-03-04 19:38:52.943806
69944,0.0,356.64035,40.88161,213.504,340.80066,39.592472,176.0791,339.95483,0.0,278.46854,383.6153,0.0,268.1363,370.12964,0.0,224.77016,354.37787,45.203926,0.0,0.0,0.0,269.3346,0.0,0.0,0.0,360.25214,36.807823,0.0,344.68164,36.17663,203.78154,331.78354,0.0,0.0,335.618,0.0,573421142.0398791,2019-03-04 19:38:57.039879
69945,0.0,356.931,40.838913,214.21964,341.0974,39.54693,177.03586,340.3982,0.0,278.62778,383.5661,0.0,267.7341,369.8686,0.0,225.40012,354.59262,45.160885,0.0,0.0,0.0,269.36276,0.0,0.0,0.0,359.86182,36.72138,0.0,344.75394,36.12187,203.96667,331.69012,0.0,0.0,335.39258,0.0,573421146.135952,2019-03-04 19:39:01.135952
69946,0.0,357.27032,40.80775,214.9434,341.43713,39.509853,177.9881,340.887,0.0,278.78104,383.5507,0.0,267.31488,369.63885,0.0,225.9958,354.8466,45.12384,0.0,0.0,0.0,269.42603,0.0,0.0,0.0,359.4996,36.63326,0.0,344.86044,36.067013,204.18849,331.624,0.0,0.0,335.19598,0.0,573421150.232017,2019-03-04 19:39:05.232017
69947,0.0,357.54987,40.76157,215.68848,341.72552,39.460354,178.98146,341.3249,0.0,278.9201,383.46637,0.0,266.8502,369.32632,0.0,226.60762,355.03262,45.070324,0.0,0.0,0.0,269.4774,0.0,0.0,0.0,359.08374,36.540283,0.0,344.93073,36.007233,204.41519,331.52353,0.0,0.0,334.95673,0.0,573421154.3280821,2019-03-04 19:39:09.328082
69948,0.0,357.81625,40.758778,216.49081,342.02292,39.4603,180.05672,341.77676,0.0,279.0773,383.39783,0.0,266.35135,369.01874,0.0,227.27437,355.2203,45.05685,0.0,0.0,0.0,269.5679,0.0,0.0,0.0,358.71835,36.525215,0.0,345.0569,36.018177,204.67749,331.49335,0.0,0.0,334.79926,0.0,573421158.4241459,2019-03-04 19:39:13.424146
69949,0.0,358.12143,40.771236,217.28543,342.3539,39.471584,181.11171,342.26767,0.0,279.22806,383.36404,0.0,265.8567,368.7519,0.0,227.91954,355.4443,45.053402,0.0,0.0,0.0,269.6871,0.0,0.0,0.0,358.39603,36.52218,0.0,345.2293,36.041832,204.94913,331.50287,0.0,0.0,334.68652,0.0,573421162.520211,2019-03-04 19:39:17.520211
69950,0.0,358.39957,40.779408,218.06125,342.65604,39.47723,182.14217,342.7276,0.0,279.36368,383.30093,0.0,265.35327,368.45737,0.0,228.5442,355.63547,45.042774,0.0,0.0,0.0,269.79977,0.0,0.0,0.0,358.04752,36.513466,0.0,345.3755,36.060402,205.20654,331.4825,0.0,0.0,334.54688,0.0,573421166.616276,2019-03-04 19:39:21.616276
69951,0.0,358.5778,40.7662,218.82477,342.86517,39.461628,183.17668,343.08948,0.0,279.4728,383.1354,0.0,264.81256,368.05563,0.0,229.17021,355.7216,45.007286,0.0,0.0,0.0,269.8593,0.0,0.0,0.0,357.5911,36.48629,0.0,345.41748,36.059185,205.41942,331.35812,0.0,0.0,334.29984,0.0,573421170.7123401,2019-03-04 19:39:25.712340
69952,0.0,358.82126,40.77064,219.605,343.13596,39.460457,184.22945,343.52594,0.0,279.5612,383.01218,0.0,264.2373,367.69382,0.0,229.76756,355.8675,44.984604,0.0,0.0,0.0,269.94528,0.0,0.0,0.0,357.17596,36.46673,0.0,345.52246,36.067707,205.681,331.28775,0.0,0.0,334.10394,0.0,573421174.808405,2019-03-04 19:39:29.808405
69953,0.0,359.10873,40.787846,220.37457,343.44516,39.471523,185.2733,344.00992,0.0,279.6333,382.9308,0.0,263.6599,367.37866,0.0,230.33557,356.0579,44.97513,0.0,0.0,0.0,270.0444,0.0,0.0,0.0,356.82092,36.45957,0.0,345.68762,36.089336,205.97356,331.27792,0.0,0.0,333.96844,0.0,573421178.90447,2019-03-04 19:39:33.904470
69954,0.0,359.30945,40.7916,221.11671,343.6804,39.474415,186.32559,344.4218,0.0,279.70688,382.77658,0.0,263.12115,367.00238,0.0,230.95036,356.17404,44.950687,0.0,0.0,0.0,270.0786,0.0,0.0,0.0,356.412,36.452213,0.0,345.7923,36.11251,206.16452,331.19742,0.0,0.0,333.77155,0.0,573421183.000542,2019-03-04 19:39:38.000542
69955,0.0,359.5246,40.803894,221.81984,343.9379,39.486378,187.32773,344.84497,0.0,279.79996,382.6657,0.0,262.65857,366.689,0.0,231.55354,356.318,44.93236,0.0,0.0,0.0,270.1238,0.0,0.0,0.0,356.05457,36.44852,0.0,345.93027,36.141403,206.32286,331.14157,0.0,0.0,333.60352,0.0,573421187.0966151,2019-03-04 19:39:42.096615
69956,0.0,359.78262,40.825695,222.52785,344.23584,39.508247,188.32051,345.30725,0.0,279.90192,382.5996,0.0,262.19925,366.41614,0.0,232.13261,356.50314,44.922802,0.0,0.0,0.0,270.20218,0.0,0.0,0.0,355.735,36.448822,0.0,346.1114,36.174793,206.52269,331.12607,0.0,0.0,333.4701,0.0,573421191.1926801,2019-03-04 19:39:46.192680
69957,0.0,359.94824,40.828022,223.20161,344.4466,39.511253,189.28316,345.66968,0.0,279.98325,382.44913,0.0,261.73624,366.06354,0.0,232.70201,356.59036,44.890316,0.0,0.0,0.0,270.22855,0.0,0.0,0.0,355.33252,36.433624,0.0,346.2001,36.18852,206.68077,331.0297,0.0,0.0,333.2487,0.0,573421195.288744,2019-03-04 19:39:50.288744
69958,0.0,360.06952,40.838978,223.85297,344.62732,39.514595,190.22356,345.97745,0.0,280.09204,382.29865,0.0,261.29883,365.70724,0.0,233.26756,356.65836,44.858997,0.0,0.0,0.0,270.22278,0.0,0.0,0.0,354.88522,36.417282,0.0,346.2415,36.192627,206.8662,330.91937,0.0,0.0,333.00046,0.0,573421199.384809,2019-03-04 19:39:54.384809
